sample_id,query_hinglish,report_id,report_text,target_text,dataset_profile
D_mmed_bench_017,distractor,MMEDBENCH_REPORT_MMEDBENCH_043847,"Correct answer: Decreases microtubule polymerization. Rationale: The patient's symptoms—sudden onset of severe pain in the great toe touched off by a very light stimulus (such as the bed sheet)—are classic for gout, a form of acute inflammatory arthritis. Colchicine is often used in the treatment of gout attacks due to its anti-inflammatory properties. Option D, ""Decreases microtubule polymerization,"" describes the mechanism of colchicine. It works by binding to tubulin, thereby inhibiting the assembly of microtubule structures. This affects the mobility and activity of neutrophils, leading to a decreased inflammatory response to the deposited monosodium urate crystals that cause gout. Colchicine does not inhibit xanthine oxidase (Option A), which is the mechanism of action for allopurinol, or bind to the glucocorticoid receptor (Option C), which is characteristic of steroids. It also does not affect the reabsorption of uric acid in the proximal convoluted tubule (Option B); that's the mechanism of action of drugs like probenecid. Hence, the most accurate description of colchicine's mechanism is D.",,mmed_bench
D_mmed_bench_018,distractor,MMEDBENCH_REPORT_MMEDBENCH_044017,"Correct answer: Past history of infective endocarditis. Rationale: The correct answer is C, past history of infective endocarditis. According to guidelines, antibiotic prophylaxis for the prevention of infective endocarditis is recommended in patients with certain cardiac conditions that confer the highest risk of adverse outcomes if endocarditis develops. These conditions include prosthetic heart valves, previous infective endocarditis, congenital heart disease with residual defects at the site or adjacent to the site of a prosthetic patch or device, and cardiac transplantation recipients who develop cardiac valvulopathy. In this scenario, a history of infective endocarditis is the only listed condition associated with a high risk of complication, warranting the use of antibiotic prophylaxis before dental procedures that can introduce bacteria into the bloodstream. Options A, B, and D are not typically indications for prophylaxis in an otherwise healthy patient without an aforementioned high-risk condition.",,mmed_bench
D_mmed_bench_019,distractor,MMEDBENCH_REPORT_MMEDBENCH_036080,"Correct answer: No further workup required. Rationale: The patient's presentation does not suggest an acute condition requiring immediate intervention. His history of peripheral vascular disease could explain decreased pedal pulses and absent ankle and patellar reflexes. Mild dementia is consistent with his trouble recalling words. No new symptoms indicative of other deficiencies or diseases (e.g., thiamine deficiency or Parkinsonism) are present, and there are no signs of infection or neural compromise to justify a lumbar puncture. His current management with aspirin and lisinopril seems appropriate for his hypertension and vascular history. Therefore, no additional workup is required at this time, and ongoing monitoring of his chronic conditions is indicated.",,mmed_bench
D_mmed_bench_020,distractor,MMEDBENCH_REPORT_MMEDBENCH_003641,"Correct answer: Factitious disorder. Rationale: Factitious disorder seems to be the likely cause of this patient's hypoglycemia based on the given scenario. The normal Hgb A1c indicates this is not a chronic hyperglycemic state as seen with uncontrolled diabetes. The low C-peptide level suggests that the insulin in her system is exogenous, since C-peptide is released in equal amounts to insulin by the pancreas and would be elevated with endogenous hyperinsulinemia, such as with an insulinoma. Furthermore, the stress of a difficult divorce could trigger factitious disorder, where the patient self-administers insulin or other hypoglycemic agents to produce a medical condition. The medical history and stressor suggest a psychological cause rather than an organic one.",,mmed_bench
D_mmed_bench_021,distractor,MMEDBENCH_REPORT_MMEDBENCH_045871,"Correct answer: Mitral valve prolapse. Rationale: The patient's cardiac examination reveals a high-frequency, mid-to-late systolic murmur that is best heard at the apex, which is a classical presentation of mitral valve prolapse (MVP). MVP murmur is best heard at the mitral listening post, which corresponds to the apex area. Pulmonary valve regurgitation and stenosis typically produce murmur that is best heard at the left upper sternal border, and these murmurs would also commonly change with respiration, which is not mentioned in this case. Tricuspid valve stenosis would produce a murmur heard best at the lower left sternal border and would likely be accompanied by other signs of right-sided heart failure, which are absent in this patient. Therefore, option D, Mitral valve prolapse, is the most likely diagnosis given the description.",,mmed_bench
D_mmed_bench_022,distractor,MMEDBENCH_REPORT_MMEDBENCH_043189,"Correct answer: Accumulation of foam cells in the tunica intima. Rationale: Choosing option A, ""Accumulation of foam cells in the tunica intima,"" might seem reasonable because of the patient's history of long-term smoking, which is a risk factor for atherosclerosis. Foam cells are a hallmark of atherosclerotic plaque formation. However, the patient's symptoms and physical examination findings are more indicative of an abdominal aortic aneurysm (AAA), which is associated with smoking and hypertension. AAAs can cause dull abdominal pain that radiates to the back and are characterized by the presence of a pulsatile mass in the periumbilical region. The most likely finding on evaluation of the blood vessel in AAA would be ""Fragmentation of elastic tissue in the tunica media,"" option D. This reflects the structural weakening of the vessel wall that leads to aneurysmal dilation. The presence of foam cells (choice A) is indicative of atherosclerosis, which may contribute to the development of an AAA, but the fragmentation and loss of elastic tissue within the tunica media is most directly associated with the pathology of an AAA. Therefore, option D would be the best answer for this question.",,mmed_bench
D_mmed_bench_023,distractor,MMEDBENCH_REPORT_MMEDBENCH_042398,"Correct answer: Deferoxamine. Rationale: The presentation of sudden onset nausea, vomiting, irritability, bloody emesis, and particularly the radiopaque objects visible on radiography, suggests an acute ingestion of a toxic substance, likely a heavy metal like iron, which can present as radiopaque. Given the findings, deferoxamine is the appropriate treatment as it is a chelating agent used specifically for iron toxicity. Iron poisoning can cause gastrointestinal hemorrhage, which could explain the bloody emesis, as well as metabolic acidosis reflected by the low HCO3-; hence, deferoxamine binds to the iron to facilitate its excretion and mitigate the toxic effects. The other options are not first-line treatments for iron toxicity: dialysis does not effectively remove iron from the body, fomepizole is used for toxic alcohol ingestions (e.g., methanol, ethylene glycol), and sodium bicarbonate is used for certain drug overdoses or to correct severe metabolic acidosis, but not as a direct treatment for iron poisoning.",,mmed_bench
D_mmed_bench_024,distractor,MMEDBENCH_REPORT_MMEDBENCH_043906,"Correct answer: D-Ala-D-Ala. Rationale: The described symptoms suggest a diagnosis of primary syphilis, which is typically treated with antibiotics targeting the causative bacterium, Treponema pallidum. The first-line treatment for syphilis is penicillin, a beta-lactam antibiotic. The molecular structure mimicked by beta-lactam antibiotics, including penicillin, is D-Ala-D-Ala, a component of the bacterial cell wall peptide cross-linking process. Beta-lactam antibiotics work by binding to penicillin-binding proteins involved in cell wall synthesis, thus inhibiting the transpeptidation enzyme that cross-links the peptidoglycan molecules. This action disrupts bacterial cell wall synthesis, leading to cell lysis and the death of the bacterial cell. Thus, A. D-Ala-D-Ala is the correct answer.",,mmed_bench
D_mmed_bench_025,distractor,MMEDBENCH_REPORT_MMEDBENCH_035996,"Correct answer: Intraosseous cannulation. Rationale: The most appropriate next step in the management of this 3-week-old boy is intraosseous (IO) cannulation (Option C). The child presents with signs of shock, including tachycardia, hypotension, delayed capillary refill, and altered mental status (lethargy). Immediate vascular access is crucial for administering fluids and medications. When peripheral intravenous access is not possible, as in this case, IO cannulation is recommended, especially in emergency situations in pediatric patients. IO access provides a quick and reliable route directly into the bone marrow space, allowing for the immediate administration of fluids and drugs. Options A, B, and D are less appropriate. Intramuscular epinephrine is not indicated for shock without anaphylaxis. Internal jugular vein cannulation is more invasive and time-consuming compared to IO and not the first step during resuscitation. Lastly, ultrasound-guided cannulation may be attempted, but it can be time-consuming and is not warranted over IO in a life-threatening emergency.",,mmed_bench
D_mmed_bench_026,distractor,MMEDBENCH_REPORT_MMEDBENCH_040494,"Correct answer: Antiphospholipid antibody syndrome. Rationale: The most likely diagnosis is Antiphospholipid antibody syndrome (APS). This is indicated by the patient's history of deep vein thrombosis, positive VDRL, and a persistent prolongation of APTT after a mixing study, which suggests the presence of an inhibitor such as lupus anticoagulant, one of the criteria for APS. In addition, her history of a previous thrombosis, current signs of potential pregnancy complications, and a family history of thrombotic events (sister's spontaneous abortions) support APS. The patient's abnormal bleeding is consistent with coagulation issues but not necessarily indicative of von Willebrand disease or Disseminated intravascular coagulation (DIC), as the fibrinogen levels are normal, and there is no widespread bleeding. Factor V Leiden is less likely due to the abnormal APTT and positive VDRL, which are not typically associated with this condition.",,mmed_bench
