pair_id,condition,similarity_score,match_quality,hinglish_query,zero_shot_output,grounded_output,zero_factual,grounded_factual,zero_hallucination,grounded_hallucination,factual_gain,halluc_reduction
P01698,neck_swelling,0.6068,high,Main 42 saal ki female hoon. Mene 2007 me 1 mahine tak AKT 3 liya aur 6 mahine tak AKT 4 liya tha. Mujhe TB ka diagnosis hua tha jab meri left neck me lymph node sujan hui thi aur mujhe surgery karwan,"Aapko chinta karne ki zarurat nahin hai, lekin aapko doctor se milna chahiye. Aapne pehle TB ka ilaaj karwaya tha, toh ab dard hone ki wajah kuch aur bhi ho sakti hai, jaise ki surgery ki jagah par inflammation ya infection. Aapko apne doctor ko dikhaana chahiye, wo aapki jaanch karenge aur phir pata chalega ki kya problem hai. Aapko darne ki zarurat nahin, lekin sahi samay par doctor ki salah lena zaruri hai.",[API_ERROR],0.0,0.25,1.0,0.0,0.25,1.0
P01406,neck_swelling,0.6095,high,"Main 25 saal ka hoon, lagbhag 5'11"" ki height hai aur weight lagbhag 189 lbs hai aur mere thighs, abdomen, love handles, lower back aur neck mein kuch lumps hain. Doctor, please look at the image of p",[API_ERROR],[API_ERROR],0.25,0.25,0.0,0.0,0.0,0.0
P01522,neck_swelling,0.4967,medium,"Mere gale ke left hand side, collar bone ke paas ek mutthi jaisi grand hai. Wo hamesha move hota rehta hai. Kabhi-kabhi wo bone ke piche chala jata hai. Kabhi-kabhi ise bone par mehsoos hota hai aur k",[API_ERROR],[API_ERROR],0.25,0.25,0.0,0.0,0.0,0.0
P00671,neck_swelling,0.5293,high,"Mujhe right side pe 1 daant aur left side pe 1 daant nikalwane pada, mujhe dhyaan pada ki mere gardan aur left arm mein bahut dard hota hai aur meri baazu ke neeche double size ka soojan hai. Mein doc",[API_ERROR],[API_ERROR],0.25,0.25,0.0,0.0,0.0,0.0
P00567,mouth_ulcers,0.4178,medium,"Mujhe pichle kuch saalo se apne munh mein kuch pareshani aa rahi hai... munh mein, gale mein bhari pan aur haddi mein dard. Maine sab cheezo ke liye test karwaye hai (kuch bhi life threatening nahi ha",[API_ERROR],[API_ERROR],0.25,0.25,0.0,0.0,0.0,0.0
P00657,mouth_ulcers,0.5713,high,"Mujhe inner ear infection hai, often mouth mein infection hota hai, Please dekhein affected area ki image doctor below. Meri lungs mein long history hai congestion ki aur haal hi mein mere skines mein","Aapko inner ear infection hai, aur mouth mein bhi infection hota hai, yeh dono cheezein ek doosre se related ho sakti hain. Aapki lungs mein congestion ki history aur skin mein granuloma annulare ki diagnosis, yeh sabhi cheezen ek complex health issue ka hissa ho sakti hain. Humein aapki skin ki image dekhni chahiye aur aapke symptoms ko aur detail mein samajhna chahiye. Aapko koi specific treatment ya medication le rahi hain ya nahi, yeh bhi puchhna zaroori hai.",[API_ERROR],0.0,0.25,1.0,0.0,0.25,1.0
P00608,mouth_ulcers,0.492,medium," Namaste kripya meri madad karein, meri paanch saal ke bete ko mouth ulcers aur red gums hai aur wo pasina baha raha hai lekin sardard mehsoos kar raha hai, wo kuch dino se kuch bhi nahi kha raha hai ",[API_ERROR],[API_ERROR],0.25,0.25,0.0,0.0,0.0,0.0
P01204,mouth_ulcers,0.5578,high,"Meri maa, age 48, Hepatitis C se suffer kar rahi hain. Uski liver bhi infected hai, isliye usko interferon therapy ke liye advice nahi kiya gaya. Ab woh occasionally temperature hota hai, aur uski sto",[API_ERROR],[API_ERROR],0.25,0.25,0.0,0.0,0.0,0.0
P01138,mouth_ulcers,0.4794,medium,"Mujhe kuch mahine se weight loss ho raha hai, waise hi khane par, lekin mere moonh mein recurring issue bhi hai. Please doctor, dekhiye is moonh ko neeche, lekin mein fruit aur veg enough kha rahi hoo",[API_ERROR],[API_ERROR],0.25,0.25,0.0,0.0,0.0,0.0
P00583,mouth_ulcers,0.5075,high,"Meri upper back ke daanto ke peeche dono taraf laal, suj gaya aur dard kar raha hai, jaise ki ulcers hain. Kripya dekhein affected area doctor ke image ko neeche. Ye TMJ mein jaata hai aur meri muh kh",[API_ERROR],[API_ERROR],0.25,0.25,0.0,0.0,0.0,0.0
P00250,mouth_ulcers,0.3743,medium,"Hi there, haal hi mein mere pati aur mujhe kuch samasya ho gayi hai hamare moo ke andar aur extreme thakan bhi hai. Ye chale telhaan ek hafta se zyada samay tak rahe hain aur poora jeebh ko cover kar ",[API_ERROR],[API_ERROR],0.25,0.25,0.0,0.0,0.0,0.0
P00218,mouth_ulcers,0.593,high,Mere 3 saal ki beti ko dermatomyosis ka diagnosis hua hai aur unhe pediatric rhuemetologist ki dekh rekh mein hai. Aaj raat humne unke jeebh par daag dikhaye - mujhe pata hai ki ye bimari muh mein ulc,"Bilkul, main samajh sakta hoon ki aapki beti ki dermatomyositis ki wajah se aap chintit hain. Jeebh par daag dekhne ke baad, humein yeh check karna hoga ki yeh daag koi infection toh nahi hai. Main aapki beti ki mouth ko dekhoonga aur phir pediatric rheumatologist se baat karne ki zaroorat hai, taaki hum yeh confirm kar sakein ki yeh ulcer unki condition se related hai ya nahi. Aapko chinta nahin karni chahiye, hum iska pata lagaenge.",[API_ERROR],0.0,0.25,1.0,0.0,0.25,1.0
P00930,mouth_ulcers,0.3803,medium,Meri aap se request hai ki aap ye mere liye solve kar dein please. Mere jeebh suji hui lagti hai aur jalan hoti hai kyuki us par kuchh safed baddi aur hard spots hain. Mere munh mein ulcers/spots hain,[API_ERROR],[API_ERROR],0.25,0.25,0.0,0.0,0.0,0.0
P00595,mouth_ulcers,0.5083,high,6 1/2 saal ke bacche ki white line photoshop par doctor ke naam se padi hai. Bacche ka mutant strain laga hai. Test by karne par nikla hai ki theef 60% jyada infective hai.Medicines abhibhi karade. Me,[API_ERROR],[API_ERROR],0.25,0.25,0.0,0.0,0.0,0.0
P01205,mouth_ulcers,0.4632,medium,"Mere dost ko alcoholic liver disease hai, uski pet bahut suj gayi hai, uske aankhon aur twacha peela hai aur aisa lagta hai ki uski jibh se khoon leak ho raha hai. Please doctor dekhiye munh ke andar ",[API_ERROR],[API_ERROR],0.25,0.25,0.0,0.0,0.0,0.0
P00615,mouth_ulcers,0.5085,high,"Mere aakh ke andar ek aisa jaisa feel hota hai jo mere jeebh se hil sakta hai, shuru mein mujhe laga ki yeh ek ulcer hai kyun ki dard ek ulcer ki tarah hi lagta hai, aur jab main khana khata hoon tab ","Aapke aakh ke andar jo dard ho raha hai, woh ek ulcer ki tarah lagta hai, lekin aapki jeebh se hilne ki baat sunke lagta hai ki yeh shayad ek mucocele ho sakta hai. Mucocele ek tarah ki cyst hoti hai jo mucous membrane mein ban sakti hai, jisse aisa feel hota hai ki woh hil sakta hai. Aapko ek dentist ya ENT specialist se milna chahiye, woh iske baare mein aur bata payenge. Aapko koi chinta nahi karni chahiye, lekin jaldi se doctor se milna zaroori hai.",[API_ERROR],1.0,0.25,0.0,0.0,-0.75,0.0
P00428,mouth_ulcers,0.4735,medium,"Hi,Maine haal hi mein 2 neeche ke daant (pre molars) nikalwaye, lagbhag 2 hafte pehle aur ek socket mein normal blood clot formation nahi hui, iska result hai ki waha par ek chota sa hole bana reh gay",[API_ERROR],[API_ERROR],0.25,0.25,0.0,0.0,0.0,0.0
P01084,mouth_ulcers,0.494,medium,"good morning. last Thursday maine ek doctor ko dekha aur usne kaha ki mere paas chhale hain, Please doctor, see the mouth below kidney infection aur usne mujhe nausea aur pain ke liye injections diye.",[API_ERROR],[API_ERROR],0.25,0.25,0.0,0.0,0.0,0.0
P02731,mouth_ulcers,0.4468,medium,"Hallo doctor, mujhe pichle chaar raat se roz 101 degree fever ho raha hai. Do din pehle, mere scrotum par kuch safed daag aa gaye aur mere muh mein bahut saare ulcer ho gaye. Mujhe yeh nahi pata ki wo",[API_ERROR],[API_ERROR],0.25,0.25,0.0,0.0,0.0,0.0
P00240,mouth_ulcers,0.42,medium,"2 din pehle mere ek daant ke aas paas sujan aa gayi thi, aur dusre din mere sare gums suj gaye aur mujhe thand lagne lagi, lekin mere badan mein bhi jalan ho rahi hai aur mere jeebh ke tip par ek lal ",[API_ERROR],[API_ERROR],0.25,0.25,0.0,0.0,0.0,0.0
P00023,mouth_ulcers,0.5043,high,"Mere 21 saal ke bete ko mouth me kai canker sores hai jo 5 din pehle shuru hue hai (pehle kabhi nahi the). Usko ab bhi ek pounding headache hai. Mouth pain ko ease karne ke liye oral gel ke alawa, use","Bête ko mouth me canker sores aur pounding headache ho raha hai, yeh dono cheezein ek doosre se related ho sakti hain. Canker sores ke karan mouth me dard hota hai, jo headache ko bhi trigger kar sakta hai. Aapke bete ko hydrogen peroxide se swish karna band karna chahiye, kyunki yeh dard ko aur bhi badha sakta hai. Unhein oral gel ka istemal karna chahiye aur agar dard aur headache jari rahe to doctor se milna chahiye.",[API_ERROR],0.0,0.25,1.0,0.0,0.25,1.0
P00217,mouth_ulcers,0.5319,high,"Mere 8 hafte ke bacche ko pura din man nahi lag raha hai, aur wo ek bottle khatam nahi kar pa rahi hai, aadhe raste se hi wo rok deti hai kyun ki use takleef hoti hai. Uske muh mein chote saare safed ",[API_ERROR],[API_ERROR],0.25,0.25,0.0,0.0,0.0,0.0
P02756,mouth_ulcers,0.5128,high," Hi doctor,maine 20 din pehle sex kiya tha aur condom tut gaya tha. Is haftemein mujhe halka flu jaisa lag raha hai, jaise ki sore throat aur aaj mere muh mein kuch problem hai. Flu symptoms aur muh m",[API_ERROR],[API_ERROR],0.25,0.25,0.0,0.0,0.0,0.0
P00555,lip_swelling,0.4217,medium,"Maine haal hi mein apne pet ke molars ke pas, masudo aur hontho mein ek chhote se group ke sapekte giraavatvale safed dardnahi karte dane ka pata lagaya hai. Kripya dekhiye doctor affected area ki ima",[API_ERROR],[API_ERROR],0.25,0.25,0.0,0.0,0.0,0.0
P01693,lip_swelling,0.4596,medium,Maine aaj subah apne upper lip ke thode si sujan ke saath utha. Maine ek Benadryl liya aur turant hi sujan kam hone lagi. Maine church mein bhi gaya aur ghar aane se pehle meri lip ka left side suj ga,[API_ERROR],[API_ERROR],0.25,0.25,0.0,0.0,0.0,0.0
P00495,lip_swelling,0.5726,high,"Mujhe ek tooth par root canal ho chuka hai - lower left side..... usse pehle mujhe swelling and numbness thi.Kripya doctor, neeche di gayi image dekhe jo affected area hai. Mujhe ek antibiotic diya ga","Aapko root canal ke baad numbness ho raha hai, ye thoda chinta ka vishay hai. Numbness hone ka karan shaayad nerve ko thoda nuksaan ho sakta hai, ya phir antibiotic ka effect abhi tak baaki ho sakta hai. Aapko doctor se milna chahiye, woh aapko sahi salah de sakte hain. Doctor aapko check karenge aur phir bataenge ki ye numbness kitne din tak rahegi.",[API_ERROR],0.25,0.25,0.0,0.0,0.0,0.0
P00489,lip_swelling,0.5105,high,Mujhe is month ki shuruwat mein apne wisdom teeth nikalwaye the aur neeche ke dant infected the. Nikalne ke baad unka bhayanak tezi se theek ho gaya tha aur sab kuch theek tha par aaj subah jab mein u,[API_ERROR],[API_ERROR],0.25,0.25,0.0,0.0,0.0,0.0
P00431,lip_swelling,0.6082,high,"Mere second molar from the back me kuch saal pehle chhip gaya tha aur do pieces of that tooth bhi toot gaye hain, so only the front half remains. Mujhe lagta hai ki usmein infection hua hai jo thanksg",[API_ERROR],[API_ERROR],0.25,0.25,0.0,0.0,0.0,0.0
P00265,lip_swelling,0.5382,high,"Meri 9 saal ki beti do din pehle uthi, uski thodi si right cheek suj gayi thi, phir kal vo uthi to uski thodi si left cheek suj gayi ab raat ko jab maine uski taraf dekha to uski upper lip suj gayi ha",[API_ERROR],[API_ERROR],0.25,0.25,0.0,0.0,0.0,0.0
P00795,lip_swelling,0.5441,high,"Tabla broken tooth ke upar medium marble size ka ball hai, plus lips ke skin above teeth on the same side of mouth suj gayi hai aur ""hanging over"" teeth. Kripya dekhein is affected area ka image docto","Aapko pehle dentist ke paas jaana chahiye, kyunki broken tooth aur uske upar marble size ka ball hai, jo infection ka karan ban sakta hai. Cheek sore hone aur nausea hone ke karan bhi urgent attention ki zarurat hai. Aap 2 weeks tak wait nahi kar sakti, kyunki infection aur bhi badh sakta hai. Aapko jaldi se dentist ke paas jaakar proper diagnosis aur treatment lena chahiye, aur agar zarurat ho to antibiotics bhi le sakte hain. Hot drinks aur saaf mouth, ibuprofen se temporary relief mil sakta hai, lekin permanent solution ke liye doctor ki salah leni chahiye.",[API_ERROR],0.0,0.25,1.0,0.0,0.25,1.0
P00554,lip_swelling,0.4311,medium,"Mujhe lagta hai mujhe 3 hafte pehle lip par kaanta lag gaya tha, pehle us par khujli hui fir wo suj gaya aur fir wo puss nikalne laga. Maine usse daba kar puss nikala aur fir peroxide aur alcohol laga",[API_ERROR],[API_ERROR],0.25,0.25,0.0,0.0,0.0,0.0
P00279,lip_swelling,0.4366,medium,"Mere lower gum and lip mein Listerine jisme peroxide tha ka use karne ke kuch hafte baad mujhe jalan ka ehsaas hua. Please doctor, dekhiye is vartaman condition ko. Kuch dikha nahi, bas gum mein thodi",[API_ERROR],[API_ERROR],0.25,0.25,0.0,0.0,0.0,0.0
P00980,lip_swelling,0.4238,medium,"Mere hoth hafte ke shuruvat mein kuch chote chote bumps se start huye. Cheezein dheere dheere kharab hone lagi aur ab mere upper aur lower hont suj gaye hain, laal hai, kabhi kabhi khujli hoti hai. Do",[API_ERROR],[API_ERROR],0.25,0.25,0.0,0.0,0.0,0.0
P00572,lip_swelling,0.495,medium,Namaste mujhe mouth sores ke baare mein ek sawaal hai. Maine friday ko apne family doctor ke paas jaaya par unhone mere sores par bilkul dhyan nahi diya kyun ki mujhe fever tha aur mere tonsils swolle,[API_ERROR],[API_ERROR],0.25,0.25,0.0,0.0,0.0,0.0
P00741,lip_swelling,0.4695,medium,"Hi Dr A, maine kal ek dentist ke paas filling ke liye gaya tha aur usne mujhe do baar mouth mein injection diya tha aur kuch ghanto baad meri hoth me sujhan hone laga tha aur ab bahut bada hai lekin w","Aapko kal dentist ke paas gaye the aur ab aapki hoth mein sujhan ho gayi hai, ye samajh mein aaya. Sujhan ke kai karan ho sakte hain, jaise ki injection ke baad allergy ya infection. Aapko ek antihistamine ya antibiotic cream try karna chahiye, lekin sabse pehle aapko apne dentist se baat karni chahiye, kyunki wo aapki situation ko behtar samajh sakte hain. Aapko chinta nahi karni chahiye, lekin agar sujhan badhta hai to aapko turant doctor se milna chahiye.",[API_ERROR],0.0,0.25,1.0,0.0,0.25,1.0
P00511,lip_swelling,0.5059,high,"Mujhe 4 din pehle front tooth pe upward motion mein chot lagi, dard hua hai zarur lekin thoda sa kam hone ke bajaye aur bhi badh gaya aur mere honth, gaal aur naak ke niche suj gaya hai. Kripya doctor",[API_ERROR],[API_ERROR],0.25,0.25,0.0,0.0,0.0,0.0
P00540,lip_swelling,0.4404,medium,Friday aur Saturday ko mujhe bahut tej dard hua tha daant mein jo shayad ek nerve ke marne aur gale se nikalne ki wajah se tha (sirf barf ki paani hi madad kar rahi thi.) Kal raat daant ka dard gayab ,[API_ERROR],[API_ERROR],0.25,0.25,0.0,0.0,0.0,0.0
P00543,lip_swelling,0.5161,high,Mein teen din pehle  sidewalk par gir gaya tha aur apne chehre pe gir gaya tha. Mere upper lip ke swelling kam ho gaye hain lekin meri andar wali upper lip pe ek bada sore hai aur jab mein girne ke da,[API_ERROR],[API_ERROR],0.25,0.25,0.0,0.0,0.0,0.0
P00274,lip_swelling,0.4994,medium,Mere 5 saal ke bacche ko subah se low fever tha aur sham ko high ho gaya. Maine use baby tylenol diya aur uska fever 99 tak gir gaya. Raat ko wo bhookha hokar utha par uski achi bhukh thi lekin uske a,[API_ERROR],[API_ERROR],0.25,0.25,0.0,0.0,0.0,0.0
P00535,lip_swelling,0.489,medium,"Hi, mere lower left wisdom tooth ko 7 din pehle nikal liya gaya tha. Abhi day 8 ka subah hai. Sab kuch acche se heal ho raha hai lekin mere lower lip, chin aur dant abhi bhi bahut suj gaye hain (sujan",[API_ERROR],[API_ERROR],0.25,0.25,0.0,0.0,0.0,0.0
P00284,lip_swelling,0.5756,high,"Mujhe apne munh mein kuch samasya aa rahi hai, tingling lips aur tongue hai. Ek persisting cough hai, bahut kam mucus hai, aur ab jab main coughing spell mein hoti hoon toh mujhe left side of my head ","Aapki samasya sunke lagta hai ki aapko kuch respiratory issue ho sakta hai, jaise ki bronchitis ya phir postnasal drip. Tingling lips aur tongue ka ho sakta hai ki aapko allergy ya phir acid reflux ki samasya ho. Aur left side of head mein dard ho sakta hai ki aapko sinusitis ya phir ear infection ho. Aapko rest karna chahiye, garam pani peena chahiye, aur agar symptoms aur bhi badhte hain toh doctor se milna chahiye.",[API_ERROR],0.0,0.25,1.0,0.0,0.25,1.0
P00022,lip_swelling,0.487,medium,"Main roz floss karta hoon aur kam se kam do baar brush karta hoon, main apni dental hygiene par bahut dhyaan deta hoon kyunki mujhe weak teeth hai. Lekin kal raat floss karte samay mere masudon mein b",[API_ERROR],[API_ERROR],0.25,0.25,0.0,0.0,0.0,0.0
P02701,swollen_tonsils,0.5549,high,"Hello doctor, Main ek 16 saal ki ladki hoon, 5 feet ki height hai aur lagbhag 65 kg ka weight hai. Kuch dino se mere gale ke saare lymph nodes suj gaye hain, tez dard wala gale aur tonsils hain jisko ",[API_ERROR],[API_ERROR],0.25,0.25,0.0,0.0,0.0,0.0
P00748,swollen_tonsils,0.5311,high,"Hi, Justin yahan hoon. Mujhe saalo se suj gaya ulva aur suj gaye lymph tonsils hai, lag raha hai ki ab internal scar tissue ke knots hain, ear ke piche ki taraf pretty big. Left side mein neck aur joi",[API_ERROR],[API_ERROR],0.25,0.25,0.0,0.0,0.0,0.0
P00772,swollen_tonsils,0.507,high,Hi Dr Bhatti kuch mahino se mere mouh mein ek aisa infection hai lag raha hai. Mere wisdom teeth ke pass ek taraf hard lumps hain. Ye lumps gum aur cheek combine hone wali jagah par sthit lagte hain. ,[API_ERROR],[API_ERROR],0.25,0.25,0.0,0.0,0.0,0.0
P02898,swollen_tonsils,0.5312,high,"Namaste doctor, mujhe jaanna hai ki mujhe kya karna chahiye. Main chaar din se bimaar hoon. Mere do tonsils hain (left side pe maine white spots notice kiye hain). Please doctor, dekhiye is vartaman s","Namaste, aapki sthiti sunke lagta hai ki aapko koi viral infection ho sakta hai, jaise ki flu ya tonsillitis. Aapke symptoms, jaise ki bukhar, sharir dard, aur thand lagne, is baat ki taraf ishara karte hain. Main aapko salah deta hoon ki aap garam paani peeyein, aur agar aapki sthiti mein sudhar nahi hota hai to doctor se milne jayein. Aapko antibiotics ya koi dusri medication ki zaroorat ho sakti hai, isliye doctor ki salah lena zaroori hai.",[API_ERROR],0.0,0.25,1.0,0.0,0.25,1.0
P01187,swollen_tonsils,0.5522,high,"I hilately, tonsillitus hua hai, strep throat se hui hui takleef ki wajah se jisme mononucleosis bhi hai, mere tonsils ki puss nikali gyi hai aur mai koanti-biotics ka heavy flush diya gya hai for inf",[API_ERROR],[API_ERROR],0.25,0.25,0.0,0.0,0.0,0.0
P00779,swollen_tonsils,0.5692,high,"Kya cough and heart palpitations jud sakte hain. 24 saal, 5ft, 200 lbs. Jan mei beemar hui thi aur mujhe bataya gaya ki ye sab chal raha hai. Iske symptoms lagbhag ek mahine tak rahe aur tab se mere t",[API_ERROR],[API_ERROR],0.25,0.25,0.0,0.0,0.0,0.0
P00950,swollen_tonsils,0.5112,high,"Mujhe 36 saal ki umra hai. Jab main chhoti thi tab mujhe kai baar strep throat ho gaya tha, lekin pichle dus saal se mujhe ye nahi hua hai. Haal hi mein mere tonsils par ek infection hua hai jismein w",[API_ERROR],[API_ERROR],0.25,0.25,0.0,0.0,0.0,0.0
P00005,swollen_tonsils,0.544,high,"Mera beta 13 saal ka hai aur pichle 2 ya 3 saalon se lagatar wahi bimari ho rahi hai....sore throat and tonsils,achy legs, low grade fever aur hamesha vomiting up mucus karta hai. Ye har couple of mon",[API_ERROR],[API_ERROR],0.25,0.25,0.0,0.0,0.0,0.0
P00749,swollen_tonsils,0.4799,medium,"Hello..Mujhe ek hafta pehle ek lower broken molar extract karwaya gaya tha. Socket mein kal se infection ho gaya hai aur mere throat ke ek taraf, jisme tonsil pe white patches hai, strep throat ki tar",[API_ERROR],[API_ERROR],0.25,0.25,0.0,0.0,0.0,0.0
P02873,swollen_tonsils,0.5645,high,"Hello doctor, main ek 33 saal ka purush hoon jiske pas koi mahatvapurn medical history nahi hai, sirf essential tremors ko Inderal 120 mg aur anxiety ko Venlafaxine 75 mg se treat kiya gaya hai. Teen ",[API_ERROR],[API_ERROR],0.25,0.25,0.0,0.0,0.0,0.0
P00778,swollen_tonsils,0.5665,high,"Mai ek 27 saal ki mahila hoon aur mujhe tonsillitis ka diagnosis hua hai. Maine ek hafte ka penicillin course shuru kiya hai aur mere symptoms hain sore throat, enlarged aur pus covered tonsils, swoll","Tonsillitis ke symptoms aapko ho rahe hain, jaise ki sore throat, bukhar, aur gardan mein swelling. Raat ko pasina bahana bhi ek common symptom hai is condition mein. Heart murmur ka pata lagaana ek alag baat hai, lekin kabhi-kabhi infection ke karan heart murmur jyada sunai de sakta hai, especially agar aapki immune system thodi weak hai. Aapko apne doctor se phir se baat karni chahiye ki ye dono correlated hain ya nahi, aur ve aapko proper guidance de sakte hain.",[API_ERROR],0.3333333333333333,0.25,0.6666666666666666,0.0,-0.08333333333333331,0.6666666666666666
P01826,swollen_tonsils,0.5327,high,"Hello doctor, I have ek sore throat since yesterday. There is also ek slight fever of 37.4. Mujhe lagta hai ki meri swollen tonsil ho sakti hai. I had taken juices aur gargled with warm water with sal",[API_ERROR],[API_ERROR],0.25,0.25,0.0,0.0,0.0,0.0
P00027,swollen_tonsils,0.4721,medium,"Mujhe apne do neeche ke wisdom teeth extraction karwaye the kal ki date mein, isliye ki wo impacted the....aaj ki date mein mein emergencyvisit par dentist ke paas gaya kyun ke raat ko unbearable pain",[API_ERROR],[API_ERROR],0.25,0.25,0.0,0.0,0.0,0.0
P01462,swollen_tonsils,0.479,medium,"Mujhe ek 5 saal ka bachcha hai, aur pichle 2 dino se uske sir par kai bade ganthe ho gayi hain.Bina kisi girne ya chot ke ye sudden appearance ko samjhane ke liye. Uski kaan ke peeche ke lymph nodes b",[API_ERROR],[API_ERROR],0.25,0.25,0.0,0.0,0.0,0.0
P01444,swollen_tonsils,0.4696,medium,"Mujhe jab khaate samay gala me ek gadda mehsus hota hai. Doctor, kripya patient ke tonsils ki image dekhein neeche. Mujhe isse dard nahi hota. Mujhe saans lene mein koi pareshani nahi hoti. Raat ko au",[API_ERROR],[API_ERROR],0.25,0.25,0.0,0.0,0.0,0.0
P01598,swollen_tonsils,0.5564,high,"Mere pati ko lagatar low grade fever, chills, cold feet and hands ki problem hai aur unke tonsils bhi suj gaye hain, coughing, Doctor kripya patient ke tonsils ke image ko below mein dekhe, unko bhi t","Aapke pati ki symptoms dekhte hue, lagta hai ki unhein koi infection ho sakta hai, jaise ki viral ya bacterial infection. Tonsils mein sujan, coughing, aur low grade fever ye sab symptoms iski taraf ishara karte hain. Back ki skin ki sensitivity aur kaan ke peeche gath bhi kisi underlying infection ya inflammation ka saboot ho sakta hai. Main aapko salah deta hoon ki aap apne pati ko ek doctor ke paas le jayein, taaki unki proper diagnosis ho sake aur sahi treatment mil sake.",[API_ERROR],0.16666666666666666,0.25,0.8333333333333334,0.0,0.08333333333333334,0.8333333333333334
P00922,swollen_tonsils,0.4524,medium,"Hello, main male 30 years ka hoon. Mujhe 2 hafte pehle csw ke saath surakshit sex hua tha. Koi breakage ya slippage nahi thi. Uske baad hi mujhe constant urine karne ki aadat si pad gayi thi. Mujhe sa",[API_ERROR],[API_ERROR],0.25,0.25,0.0,0.0,0.0,0.0
P01895,foot_swelling,0.5084,high," Namaste doctor, mujhe apne father ke health ke baare mein puchna hai. Unhone kai saalon tak 2-3 pags liqour peene ka aadat rakha tha. Abhi haal hi mein unko high blood pressure ho gaya hai. Unke dono",[API_ERROR],[API_ERROR],0.25,0.25,0.0,0.0,0.0,0.0
P01540,foot_swelling,0.6114,high,"22 saal ki hai; 5 4 ki height hai; 174lbs ka wajan hai; diabetes, heart disease aur auto immune diseases: MS aur lupus ki family history hai. Mere paon ke samne ek chota, hard lump hai. Doctor, kripya",[API_ERROR],[API_ERROR],0.25,0.25,0.0,0.0,0.0,0.0
P00327,foot_swelling,0.4561,medium,"Mera beta, 11/19/14 ko 5 saal ka ho jayega, kareeb 5-6 weeks se ye kah raha hai ki use ungliyon me tickling ho rahi hai. Koi zahirai sharirik anormality nahi hai, koi excessive sweating nahi hai, kisi",[API_ERROR],[API_ERROR],0.25,0.25,0.0,0.0,0.0,0.0
P00323,foot_swelling,0.362,medium,"Mere 2 saal ki beti coffee table se kood gayi. Wo turant ro padi aur apne paer par poora wajan nahi rakhti. Jab wo thoda sa pressure apply karti hai, toh wo ajeeb chalne lagti hai...apni badi toe ya i",[API_ERROR],[API_ERROR],0.25,0.25,0.0,0.0,0.0,0.0
P00868,foot_swelling,0.4502,medium,Mujhe yesterday issi time ek bee ne kaat liya tha. Mujhe mere pad ki sole ke center mein kaat liya tha. Please dekhiye mere foot par something ho gaya hai.Night tak to sab theek tha jab mujhe pata cha,"Bee kaatne ke baad sujna aur dard hona normal hai, lekin itni der tak sujna thoda chinta ka vishay ho sakta hai. Aapne benadryl liya hai, jo ki allergic reaction ko kam karne mein madad karta hai, lekin agar aapko breathing mein dikkat ya heart rate badh raha hai toh turant doctor se milna chahiye. Aapko apne foot par ice pack lagane ki koshish karni chahiye, aur agar sujna aur dard badhta hai toh doctor se milna zaroori hai.",[API_ERROR],0.0,0.25,1.0,0.0,0.25,1.0
P00446,foot_swelling,0.563,high,"Pichle do din se things swollen ho rahi hain. Do din pehle main utha aur mere right foot ke bottom par pain aur itchiness hua, kuch ghanto baad wo chala gaya phir left foot par hua. Agla din main utha",[API_ERROR],[API_ERROR],0.25,0.25,0.0,0.0,0.0,0.0
P02733,foot_swelling,0.561,high,"Hindi: Namaste doctor, main 60 saal ka hoon, vajan 44 kg hai, height 5.6 hai, pichle 25 saal se diabetes hai, 80 din se low carbohydrate diet par hoon, ab diabetes ke liye koi dawa nahi le raha hoon. ",[API_ERROR],[API_ERROR],0.25,0.25,0.0,0.0,0.0,0.0
P00460,foot_swelling,0.502,high,"Meri maa 83 saal ki hai. Unki haal hi mein pair mein ek ulcer ki wajah se hospital mein admit hona pada hai. Jab se hospital mein hai, unki taange suj gayi hain aur haath bhi suj gaye hain aur rakta b",[API_ERROR],[API_ERROR],0.25,0.25,0.0,0.0,0.0,0.0
P01474,foot_swelling,0.5105,high,"Main kaam kar raha tha, truck chala raha tha aur mere jangh ke bahar door handle se ragad aur takrane lagi. Doctor, kripya neeche patient ki tasveer dekhein. Thodi der baad, ek bahut bada skin colored","Aapko lagta hai ki truck ke door handle se ragadne ke baad aapke jangh par ek lump aa gaya hai. Yeh lump pehle skin colored tha, phir uska rang lal ho gaya, aur ab usmein khujli bhi ho rahi hai. Yeh ek hematoma ya swelling ho sakta hai, lekin humein iske baare mein aur jaankari chahiye. Aapko doctor se milna chahiye taaki woh iski jaanch kar sakein aur sahi ilaaj sujha sakein.",[API_ERROR],0.6666666666666666,0.25,0.3333333333333333,0.0,-0.41666666666666663,0.3333333333333333
P00872,foot_swelling,0.4772,medium,"Hi, pichle kuch mahino se mere pairon ke talwo mein different areas mein bahut khujli ho rahi hai. Fir suddenly wo bahut khujli hone lagte hain aur suj jaate hain, red ho jate hain, making it really p",[API_ERROR],[API_ERROR],0.25,0.25,0.0,0.0,0.0,0.0
P02744,foot_swelling,0.5317,high," Hello doctor, mere paon par ek kutte ne scratch kiya tha. Isliye maine apne upper arm mein tetanus injection liya, jiske baad mere upper arm mein dard aur sujan ho rahi hai, jo char din tak jari rahi",[API_ERROR],[API_ERROR],0.25,0.25,0.0,0.0,0.0,0.0
