sample_id,query_hinglish,report_id,report_text,cmi_bucket
MMED_BENCH_0766,Image + text se infection ke signs confirm hote hai kya?,B004,Radiology QA context indicates bilateral patchy opacities suggestive of infection.,low
MMED_BENCH_0767,"kyaa ye sirf normal variant hai, acute issue nahi?",B005,Distractor context: normal variant anatomy without acute pathology.,low
MMED_BENCH_0768,"Given multimodal context, likely finding kya hai?",B006,Cardiac silhouette mildly enlarged with vascular prominence.,low
MMED_BENCH_0769,Multimodal context ke hisaab se effusion ka evidence hai kya? Thoda simple samjhao.,B001,Chest image shows right pleural effusion with basal atelectatic change.,medium
MMED_BENCH_0770,"Given multimodal context, likely finding kya hai? Thoda simple samjhao.",B002,Pathology-like description notes inflammatory infiltrate without malignancy.,medium
MMED_BENCH_0771,"Given multimodal context, likely finding kyaa hai? Thoda simple samjhao.",B003,Ophthalmic finding: retinal edema with exudates; no detachment.,medium
MMED_BENCH_0772,Please explain: Image + text se infec ke signs confirm hote hai ky? Thoda simple samjhao.,B004,Radiology QA context indicates bilateral patchy opacities suggestive of infection.,medium
MMED_BENCH_0773,"Please explain: Kya ye sirf normal variant hai, acute issue nahi? Thoda simple samjhao.",B005,Distractor context: normal variant anatomy without acute pathology.,medium
MMED_BENCH_0774,"Given multimodal context, likely finding kya hai? Thoda simple samjhao.",B006,Cardiac silhouette mildly enlarged with vascular prominence.,medium
MMED_BENCH_0775,Please explain: Multimodal context ke hisaab se effusion ka evidence hai ky? Thoda simple samjhao.,B001,Chest image shows right pleural effusion with basal atelectatic change.,medium
MMED_BENCH_0776,"Please explain: Given multimodal context, likely finding ky hai? Thoda simple samjhao.",B002,Pathology-like description notes inflammatory infiltrate without malignancy.,medium
MMED_BENCH_0777,"Given multimodal context, likely finding kya hai? jaldi batao.",B003,Ophthalmic finding: retinal edema with exudates; no detachment.,high
MMED_BENCH_0778,Image + text se infec ke signs confirm hote hai kya? jaldi batao.,B004,Radiology QA context indicates bilateral patchy opacities suggestive of infection.,high
MMED_BENCH_0779,"Please explain: Kya ye sirf normal variant hai, acute issue nahi?",B005,Distractor context: normal variant anatomy without acute pathology.,low
MMED_BENCH_0780,"Given multimodal context, likely finding kya hai? Thoda simple samjhao.",B006,Cardiac silhouette mildly enlarged with vascular prominence.,medium
MMED_BENCH_0781,Multimodal context ke hisaab se effusion ka evidence hai kya? Thoda simple samjhao.,B001,Chest image shows right pleural effusion with basal atelectatic change.,medium
MMED_BENCH_0782,"Given multimodal context, likely finding kya hai?",B002,Pathology-like description notes inflammatory infiltrate without malignancy.,low
MMED_BENCH_0783,"Please explain: Given multimodal context, likely finding kyaa hai? Thoda simple samjhao.",B003,Ophthalmic finding: retinal edema with exudates; no detachment.,medium
MMED_BENCH_0784,Image + text se infection ke signs confirm hote hai ky?,B004,Radiology QA context indicates bilateral patchy opacities suggestive of infection.,low
MMED_BENCH_0785,"Kya ye sirf normal variant hai, acute issue nahi? Thoda simple samjhao.",B005,Distractor context: normal variant anatomy without acute pathology.,medium
MMED_BENCH_0786,"Given multimodal context, likely finding kya hai? jaldi batao.",B006,Cardiac silhouette mildly enlarged with vascular prominence.,high
MMED_BENCH_0787,Please explain: Multimodal context ke hisaab se effusion ka evidence hai kya?,B001,Chest image shows right pleural effusion with basal atelectatic change.,low
MMED_BENCH_0788,"Given multimodal context, likely finding kya hai? jaldi batao.",B002,Pathology-like description notes inflammatory infiltrate without malignancy.,high
MMED_BENCH_0789,"Given multimodal context, likely finding kya hai? Thoda simple samjhao.",B003,Ophthalmic finding: retinal edema with exudates; no detachment.,medium
MMED_BENCH_0790,Please explain: Image + text se infection ke signs confirm hote hai kya?,B004,Radiology QA context indicates bilateral patchy opacities suggestive of infection.,low
MMED_BENCH_0791,"Kya ye sirf normal variant hai, acute issue nahi? Thoda simple samjhao.",B005,Distractor context: normal variant anatomy without acute pathology.,medium
MMED_BENCH_0792,"Given multimodal context, likely finding kyaa hai? Thoda simple samjhao.",B006,Cardiac silhouette mildly enlarged with vascular prominence.,medium
MMED_BENCH_0793,Please explain: Multimodal context ke hisaab se effusion ka evidence hai kya? Thoda simple samjhao.,B001,Chest image shows right pleural effusion with basal atelectatic change.,medium
MMED_BENCH_0794,"Given multimodal context, likely finding kya hai?",B002,Pathology-like description notes inflammatory infiltrate without malignancy.,low
MMED_BENCH_0795,"Given multimodal context, likely finding kya hai?",B003,Ophthalmic finding: retinal edema with exudates; no detachment.,low
MMED_BENCH_0796,Image + text se infxn ke signs confirm hote hai kya? Thoda simple samjhao.,B004,Radiology QA context indicates bilateral patchy opacities suggestive of infection.,medium
MMED_BENCH_0797,"kyaa ye sirf normal variant hai, acute issue nahi?",B005,Distractor context: normal variant anatomy without acute pathology.,low
MMED_BENCH_0798,"Given multimodal context, likely finding ky hai? Thoda simple samjhao.",B006,Cardiac silhouette mildly enlarged with vascular prominence.,medium
MMED_BENCH_0799,Multimodal context ke hisaab se effusion ka evidence hai kya? Thoda simple samjhao.,B001,Chest image shows right pleural effusion with basal atelectatic change.,medium
MMED_BENCH_0800,"Please explain: Given multimodal context, likely finding kya hai?",B002,Pathology-like description notes inflammatory infiltrate without malignancy.,low
