sample_id,query_hinglish,report_id,report_text,cmi_bucket
OPENI_0669,Dil ka size bada dikh raha hai kya? Cough fever ke symptoms bhi chal rahe hai. Thoda simple samjhao.,O003,Mild cardiomegaly with pulmonary vascular congestion.,medium
OPENI_0670,"Doctor, Report me koi acute issue nahi hai kya? Dil se related issue ka doubt bhi hai. jaldi batao.",O004,No acute cardiopulmonary abnormality detected.,high
OPENI_0671,"Doctor, Doctor, right/left chest side me pani ya fluid hai kya? Mujhe khansi aur bukhar bhi hai. Heart beat fast lag rahi hai, chest pressure bhi hai. jaldi batao.",O005,Moderate right pleural effusion with compressive atelectasis.,high
OPENI_0672,"Doctor, ky report me pneumonia ya infection ka sign hai? Heart beat fast lag rahi hai, chest pressure bhi hai. Thoda simple samjhao.",O006,Dense right lower lobe consolidation with air bronchograms.,medium
OPENI_0673,"Doctor, right/left chest side me pani ya fluid hai ky? Cough fever ke symptoms bhi chal rahe hai. Thoda simple samjhao.",O001,Right-sided pleural effusion is present. Heart size is within normal limits.,medium
OPENI_0674,Kya report me pneumonia ya infection ka sign hai? Thoda simple samjhao.,O002,"Left lower lobe consolidation is noted, suspicious for pneumonia.",medium
OPENI_0675,Dil ka size bada dikh raha hai kya?,O003,Mild cardiomegaly with pulmonary vascular congestion.,low
OPENI_0676,"Please explain: Doctor, repot me koi acute issue nahi hai kya? Mujhe khansi aur bukhar bhi hai. Heart beat fast lag rahi hai, chest pressure bhi hai. Thoda simple samjhao.",O004,No acute cardiopulmonary abnormality detected.,medium
OPENI_0677,"Doctor, Doctor, right/left chest side me pani ya fluid hai kya? Dil se related issue ka doubt bhi hai.",O005,Moderate right pleural effusion with compressive atelectasis.,low
OPENI_0678,Please explain: Kya report me pneumonia ya infection ka sign hai? Dil se related issue ka doubt bhi hai. jaldi batao.,O006,Dense right lower lobe consolidation with air bronchograms.,high
OPENI_0679,"Please explain: Doctor, right/left chest side me pani ya fluid hai kya? Thoda simple samjhao.",O001,Right-sided pleural effusion is present. Heart size is within normal limits.,medium
OPENI_0680,Kya report me pneumonia ya infxn ka sign hai?,O002,"Left lower lobe consolidation is noted, suspicious for pneumonia.",low
OPENI_0681,"Doctor, Dil ka size bada dikh raha hai ky? Mujhe khansi aur bukhar bhi hai. jaldi batao.",O003,Mild cardiomegaly with pulmonary vascular congestion.,high
OPENI_0682,Report me koi acute issue nahi hai kya? Cough fever ke symptoms bhi chal rahe hai.,O004,No acute cardiopulmonary abnormality detected.,low
OPENI_0683,"Doctor, Doctor, right/left chest side me pani ya fluid hai ky? Thoda simple samjhao.",O005,Moderate right pleural effusion with compressive atelectasis.,medium
OPENI_0684,"Doctor, Kya report me pneumonia ya infection ka sign hai? jaldi batao.",O006,Dense right lower lobe consolidation with air bronchograms.,high
OPENI_0685,"Doctor, right/left chest side me pani ya fluid hai kya? Mujhe khansi aur bukhar bhi hai. Thoda simple samjhao.",O001,Right-sided pleural effusion is present. Heart size is within normal limits.,medium
OPENI_0686,"Doctor, kya report me pneumonia ya infec ka sign hai? jaldi batao.",O002,"Left lower lobe consolidation is noted, suspicious for pneumonia.",high
OPENI_0687,Please explain: Dil ka size bada dikh raha hai kya? Cough fever ke symptoms bhi chal rahe hai. Thoda simple samjhao.,O003,Mild cardiomegaly with pulmonary vascular congestion.,medium
OPENI_0688,"Doctor, rprt me koi acute issue nahi hai kya? Mujhe khansi aur bukhar bhi hai. Thoda simple samjhao.",O004,No acute cardiopulmonary abnormality detected.,medium
OPENI_0689,"Please explain: Doctor, Doctor, right/left chest side me pani ya fluid hai ky? Thoda simple samjhao.",O005,Moderate right pleural effusion with compressive atelectasis.,medium
OPENI_0690,"Please explain: Doctor, Kya report me pneumonia ya infection ka sign hai? Heart beat fast lag rahi hai, chest pressure bhi hai.",O006,Dense right lower lobe consolidation with air bronchograms.,low
OPENI_0691,"Doctor, Doctor, right/left chest side me pani ya fluid hai kya? Mujhe khansi aur bukhar bhi hai. Thoda simple samjhao.",O001,Right-sided pleural effusion is present. Heart size is within normal limits.,medium
OPENI_0692,"Please explain: Doctor, Kya report me pneumonia ya infec ka sign hai? Dil se related issue ka doubt bhi hai. Thoda simple samjhao.",O002,"Left lower lobe consolidation is noted, suspicious for pneumonia.",medium
OPENI_0693,Dil ka size bada dikh raha hai kya?,O003,Mild cardiomegaly with pulmonary vascular congestion.,low
OPENI_0694,"Report me koi acute issue nahi hai kya? Heart beat fast lag rahi hai, chest pressure bhi hai. Thoda simple samjhao.",O004,No acute cardiopulmonary abnormality detected.,medium
OPENI_0695,"Please explain: Doctor, Doctor, right/left chest side me pani ya fluid hai kya? Cough fever ke symptoms bhi chal rahe hai. Thoda simple samjhao.",O005,Moderate right pleural effusion with compressive atelectasis.,medium
OPENI_0696,Kya report me pneumonia ya infection ka sign hai? jaldi batao.,O006,Dense right lower lobe consolidation with air bronchograms.,high
OPENI_0697,"Doctor, right/left chest side me pani ya fluid hai kya?",O001,Right-sided pleural effusion is present. Heart size is within normal limits.,low
OPENI_0698,"Doctor, Kya report me pneumonia ya infec ka sign hai? Heart beat fast lag rahi hai, chest pressure bhi hai. Thoda simple samjhao.",O002,"Left lower lobe consolidation is noted, suspicious for pneumonia.",medium
OPENI_0699,Dil ka size bada dikh raha hai kya? Thoda simple samjhao.,O003,Mild cardiomegaly with pulmonary vascular congestion.,medium
OPENI_0700,Report me koi acute issue nahi hai kya? Cough fever ke symptoms bhi chal rahe hai. jaldi batao.,O004,No acute cardiopulmonary abnormality detected.,high
OPENI_0701,"Doctor, Doctor, right/left chest side me pani ya fluid hai kya? Dil se related issue ka doubt bhi hai. jaldi batao.",O005,Moderate right pleural effusion with compressive atelectasis.,high
OPENI_0702,Please explain: ky report me pneumonia ya infection ka sign hai? Dil se related issue ka doubt bhi hai. jaldi batao.,O006,Dense right lower lobe consolidation with air bronchograms.,high
OPENI_0703,"Doctor, Doctor, right/left chest side me pani ya fluid hai kya? Cough fever ke symptoms bhi chal rahe hai. jaldi batao.",O001,Right-sided pleural effusion is present. Heart size is within normal limits.,high
OPENI_0704,ky rprt me pneumonia ya infxn ka sign hai? jaldi batao.,O002,"Left lower lobe consolidation is noted, suspicious for pneumonia.",high
OPENI_0705,"Please explain: Doctor, Dil ka size bada dikh raha hai kya? Thoda simple samjhao.",O003,Mild cardiomegaly with pulmonary vascular congestion.,medium
OPENI_0706,"Doctor, Report me koi acute issue nahi hai kya? Mujhe khansi aur bukhar bhi hai. Thoda simple samjhao.",O004,No acute cardiopulmonary abnormality detected.,medium
OPENI_0707,"Doctor, Doctor, right/left chest side me pani ya fluid hai kyaa? Cough fever ke symptoms bhi chal rahe hai. jaldi batao.",O005,Moderate right pleural effusion with compressive atelectasis.,high
OPENI_0708,"Doctor, ky report me pneumonia ya infection ka sign hai? jaldi batao.",O006,Dense right lower lobe consolidation with air bronchograms.,high
OPENI_0709,"Doctor, right/left chest side me pani ya fluid hai kya? Cough fever ke symptoms bhi chal rahe hai. Thoda simple samjhao.",O001,Right-sided pleural effusion is present. Heart size is within normal limits.,medium
OPENI_0710,Kya report me pneumonia ya infxn ka sign hai? jaldi batao.,O002,"Left lower lobe consolidation is noted, suspicious for pneumonia.",high
OPENI_0711,"Doctor, Dil ka size bada dikh raha hai kya? Thoda simple samjhao.",O003,Mild cardiomegaly with pulmonary vascular congestion.,medium
OPENI_0712,"Doctor, Report me koi acute issue nahi hai ky? Heart beat fast lag rahi hai, chest pressure bhi hai. jaldi batao.",O004,No acute cardiopulmonary abnormality detected.,high
OPENI_0713,"Doctor, Doctor, right/left chest side me pani ya fluid hai ky? Thoda simple samjhao.",O005,Moderate right pleural effusion with compressive atelectasis.,medium
OPENI_0714,"Doctor, Kya rprt me pneumonia ya infxn ka sign hai?",O006,Dense right lower lobe consolidation with air bronchograms.,low
OPENI_0715,"Doctor, Doctor, right/left chest side me pani ya fluid hai kya? Thoda simple samjhao.",O001,Right-sided pleural effusion is present. Heart size is within normal limits.,medium
OPENI_0716,"Please explain: Doctor, kyaa rprt me pneumonia ya infec ka sign hai? Thoda simple samjhao.",O002,"Left lower lobe consolidation is noted, suspicious for pneumonia.",medium
OPENI_0717,Please explain: Dil ka size bada dikh raha hai kya? Cough fever ke symptoms bhi chal rahe hai. Thoda simple samjhao.,O003,Mild cardiomegaly with pulmonary vascular congestion.,medium
OPENI_0718,Report me koi acute issue nahi hai kya? Thoda simple samjhao.,O004,No acute cardiopulmonary abnormality detected.,medium
OPENI_0719,"Please explain: Doctor, Doctor, right/left chest side me pani ya fluid hai kyaa? Cough fever ke symptoms bhi chal rahe hai. Heart beat fast lag rahi hai, chest pressure bhi hai. jaldi batao.",O005,Moderate right pleural effusion with compressive atelectasis.,high
OPENI_0720,"Doctor, Kya repot me pneumonia ya infection ka sign hai? Thoda simple samjhao.",O006,Dense right lower lobe consolidation with air bronchograms.,medium
OPENI_0721,"Doctor, Doctor, right/left chest side me pani ya fluid hai kya?",O001,Right-sided pleural effusion is present. Heart size is within normal limits.,low
OPENI_0722,kya report me pneumonia ya infection ka sign hai?,O002,"Left lower lobe consolidation is noted, suspicious for pneumonia.",low
OPENI_0723,Dil ka size bada dikh raha hai kya? Mujhe khansi aur bukhar bhi hai. Thoda simple samjhao.,O003,Mild cardiomegaly with pulmonary vascular congestion.,medium
OPENI_0724,"Doctor, Report me koi acute issue nahi hai kya? Cough fever ke symptoms bhi chal rahe hai.",O004,No acute cardiopulmonary abnormality detected.,low
OPENI_0725,"Doctor, right/left chest side me pani ya fluid hai kya? Cough fever ke symptoms bhi chal rahe hai. Dil se related issue ka doubt bhi hai. Thoda simple samjhao.",O005,Moderate right pleural effusion with compressive atelectasis.,medium
OPENI_0726,Kya report me pneumonia ya infection ka sign hai? Thoda simple samjhao.,O006,Dense right lower lobe consolidation with air bronchograms.,medium
OPENI_0727,"Doctor, Doctor, right/left chest side me pani ya fluid hai ky? Mujhe khansi aur bukhar bhi hai. Thoda simple samjhao.",O001,Right-sided pleural effusion is present. Heart size is within normal limits.,medium
OPENI_0728,kya repot me pneumonia ya infection ka sign hai? Thoda simple samjhao.,O002,"Left lower lobe consolidation is noted, suspicious for pneumonia.",medium
OPENI_0729,"Doctor, Dil ka size bada dikh raha hai kya? Cough fever ke symptoms bhi chal rahe hai. Thoda simple samjhao.",O003,Mild cardiomegaly with pulmonary vascular congestion.,medium
OPENI_0730,Please explain: Report me koi acute issue nahi hai kya? Dil se related issue ka doubt bhi hai.,O004,No acute cardiopulmonary abnormality detected.,low
OPENI_0731,"Doctor, Doctor, right/left chest side me pani ya fluid hai kya? jaldi batao.",O005,Moderate right pleural effusion with compressive atelectasis.,high
OPENI_0732,"Doctor, Kya report me pneumonia ya infection ka sign hai? Dil se related issue ka doubt bhi hai.",O006,Dense right lower lobe consolidation with air bronchograms.,low
OPENI_0733,"Doctor, Doctor, right/left chest side me pani ya fluid hai kya?",O001,Right-sided pleural effusion is present. Heart size is within normal limits.,low
OPENI_0734,"Doctor, kyaa report me pneumonia ya infec ka sign hai? Thoda simple samjhao.",O002,"Left lower lobe consolidation is noted, suspicious for pneumonia.",medium
OPENI_0735,Dil ka size bada dikh raha hai kya? Thoda simple samjhao.,O003,Mild cardiomegaly with pulmonary vascular congestion.,medium
OPENI_0736,rprt me koi acute issue nahi hai ky? Cough fever ke symptoms bhi chal rahe hai.,O004,No acute cardiopulmonary abnormality detected.,low
OPENI_0737,"Doctor, right/left chest side me pani ya fluid hai kya?",O005,Moderate right pleural effusion with compressive atelectasis.,low
OPENI_0738,kyaa report me pneumonia ya infection ka sign hai? jaldi batao.,O006,Dense right lower lobe consolidation with air bronchograms.,high
OPENI_0739,"Doctor, right/left chest side me pani ya fluid hai kyaa? Mujhe khansi aur bukhar bhi hai. Heart beat fast lag rahi hai, chest pressure bhi hai.",O001,Right-sided pleural effusion is present. Heart size is within normal limits.,low
OPENI_0740,"Please explain: Doctor, Kya report me pneumonia ya infec ka sign hai?",O002,"Left lower lobe consolidation is noted, suspicious for pneumonia.",low
OPENI_0741,"Doctor, Dil ka size bada dikh raha hai kya? Cough fever ke symptoms bhi chal rahe hai. Thoda simple samjhao.",O003,Mild cardiomegaly with pulmonary vascular congestion.,medium
OPENI_0742,"Please explain: Doctor, Report me koi acute issue nahi hai kya? jaldi batao.",O004,No acute cardiopulmonary abnormality detected.,high
OPENI_0743,"Doctor, right/left chest side me pani ya fluid hai kya? jaldi batao.",O005,Moderate right pleural effusion with compressive atelectasis.,high
OPENI_0744,Kya repot me pneumonia ya infection ka sign hai? Thoda simple samjhao.,O006,Dense right lower lobe consolidation with air bronchograms.,medium
OPENI_0745,"Doctor, right/left chest side me pani ya fluid hai ky? Mujhe khansi aur bukhar bhi hai. Thoda simple samjhao.",O001,Right-sided pleural effusion is present. Heart size is within normal limits.,medium
OPENI_0746,"Please explain: Doctor, Kya report me pneumonia ya infection ka sign hai? Thoda simple samjhao.",O002,"Left lower lobe consolidation is noted, suspicious for pneumonia.",medium
OPENI_0747,Dil ka size bada dikh raha hai kya? Mujhe khansi aur bukhar bhi hai. Thoda simple samjhao.,O003,Mild cardiomegaly with pulmonary vascular congestion.,medium
OPENI_0748,repot me koi acute issue nahi hai kyaa? Cough fever ke symptoms bhi chal rahe hai. Dil se related issue ka doubt bhi hai. jaldi batao.,O004,No acute cardiopulmonary abnormality detected.,high
OPENI_0749,"Doctor, Doctor, right/left chest side me pani ya fluid hai kyaa? Cough fever ke symptoms bhi chal rahe hai. Dil se related issue ka doubt bhi hai. Thoda simple samjhao.",O005,Moderate right pleural effusion with compressive atelectasis.,medium
OPENI_0750,"Doctor, kyaa rprt me pneumonia ya infection ka sign hai? jaldi batao.",O006,Dense right lower lobe consolidation with air bronchograms.,high
OPENI_0751,"Doctor, right/left chest side me pani ya fluid hai kya? Heart beat fast lag rahi hai, chest pressure bhi hai.",O001,Right-sided pleural effusion is present. Heart size is within normal limits.,low
OPENI_0752,"Doctor, Kya rprt me pneumonia ya infection ka sign hai? Thoda simple samjhao.",O002,"Left lower lobe consolidation is noted, suspicious for pneumonia.",medium
OPENI_0753,"Doctor, Dil ka size bada dikh raha hai kya? Mujhe khansi aur bukhar bhi hai. Thoda simple samjhao.",O003,Mild cardiomegaly with pulmonary vascular congestion.,medium
OPENI_0754,Please explain: Report me koi acute issue nahi hai kya?,O004,No acute cardiopulmonary abnormality detected.,low
OPENI_0755,"Doctor, right/left chest side me pani ya fluid hai ky? Cough fever ke symptoms bhi chal rahe hai.",O005,Moderate right pleural effusion with compressive atelectasis.,low
OPENI_0756,"Doctor, kyaa repot me pneumonia ya infection ka sign hai?",O006,Dense right lower lobe consolidation with air bronchograms.,low
OPENI_0757,"Doctor, right/left chest side me pani ya fluid hai kya? Thoda simple samjhao.",O001,Right-sided pleural effusion is present. Heart size is within normal limits.,medium
OPENI_0758,"Doctor, Kya report me pneumonia ya infection ka sign hai? Thoda simple samjhao.",O002,"Left lower lobe consolidation is noted, suspicious for pneumonia.",medium
OPENI_0759,"Doctor, Dil ka size bada dikh raha hai kya?",O003,Mild cardiomegaly with pulmonary vascular congestion.,low
OPENI_0760,"report me koi acute issue nahi hai kya? Heart beat fast lag rahi hai, chest pressure bhi hai.",O004,No acute cardiopulmonary abnormality detected.,low
OPENI_0761,"Doctor, Doctor, right/left chest side me pani ya fluid hai ky? Dil se related issue ka doubt bhi hai.",O005,Moderate right pleural effusion with compressive atelectasis.,low
OPENI_0762,Kya report me pneumonia ya infection ka sign hai? Thoda simple samjhao.,O006,Dense right lower lobe consolidation with air bronchograms.,medium
OPENI_0763,"Doctor, Doctor, right/left chest side me pani ya fluid hai kya? Mujhe khansi aur bukhar bhi hai. Thoda simple samjhao.",O001,Right-sided pleural effusion is present. Heart size is within normal limits.,medium
OPENI_0764,kyaa report me pneumonia ya infection ka sign hai? Thoda simple samjhao.,O002,"Left lower lobe consolidation is noted, suspicious for pneumonia.",medium
OPENI_0765,"Please explain: Doctor, Dil ka size bada dikh raha hai kya? Mujhe khansi aur bukhar bhi hai. Thoda simple samjhao.",O003,Mild cardiomegaly with pulmonary vascular congestion.,medium
OPENI_0766,"Doctor, Report me koi acute issue nahi hai kya? Cough fever ke symptoms bhi chal rahe hai. jaldi batao.",O004,No acute cardiopulmonary abnormality detected.,high
OPENI_0767,"Doctor, right/left chest side me pani ya fluid hai kyaa? jaldi batao.",O005,Moderate right pleural effusion with compressive atelectasis.,high
OPENI_0768,"Doctor, Kya report me pneumonia ya infection ka sign hai?",O006,Dense right lower lobe consolidation with air bronchograms.,low
OPENI_0769,"Please explain: Doctor, Doctor, right/left chest side me pani ya fluid hai ky? Mujhe khansi aur bukhar bhi hai. Thoda simple samjhao.",O001,Right-sided pleural effusion is present. Heart size is within normal limits.,medium
OPENI_0770,Please explain: Kya report me pneumonia ya infxn ka sign hai? jaldi batao.,O002,"Left lower lobe consolidation is noted, suspicious for pneumonia.",high
OPENI_0771,"Doctor, Dil ka size bada dikh raha hai kya? Thoda simple samjhao.",O003,Mild cardiomegaly with pulmonary vascular congestion.,medium
OPENI_0772,"Please explain: Report me koi acute issue nahi hai kya? Cough fever ke symptoms bhi chal rahe hai. Heart beat fast lag rahi hai, chest pressure bhi hai. Thoda simple samjhao.",O004,No acute cardiopulmonary abnormality detected.,medium
OPENI_0773,"Please explain: Doctor, Doctor, right/left chest side me pani ya fluid hai kyaa? Mujhe khansi aur bukhar bhi hai. Thoda simple samjhao.",O005,Moderate right pleural effusion with compressive atelectasis.,medium
OPENI_0774,"Doctor, Kya report me pneumonia ya infec ka sign hai? jaldi batao.",O006,Dense right lower lobe consolidation with air bronchograms.,high
OPENI_0775,"Please explain: Doctor, Doctor, right/left chest side me pani ya fluid hai ky?",O001,Right-sided pleural effusion is present. Heart size is within normal limits.,low
OPENI_0776,"Doctor, Kya report me pneumonia ya infection ka sign hai? Heart beat fast lag rahi hai, chest pressure bhi hai. Thoda simple samjhao.",O002,"Left lower lobe consolidation is noted, suspicious for pneumonia.",medium
OPENI_0777,"Doctor, Dil ka size bada dikh raha hai ky? Mujhe khansi aur bukhar bhi hai. Thoda simple samjhao.",O003,Mild cardiomegaly with pulmonary vascular congestion.,medium
OPENI_0778,"Doctor, report me koi acute issue nahi hai kya? Dil se related issue ka doubt bhi hai. Thoda simple samjhao.",O004,No acute cardiopulmonary abnormality detected.,medium
OPENI_0779,"Doctor, right/left chest side me pani ya fluid hai kya? Mujhe khansi aur bukhar bhi hai. jaldi batao.",O005,Moderate right pleural effusion with compressive atelectasis.,high
OPENI_0780,Kya report me pneumonia ya infection ka sign hai? Dil se related issue ka doubt bhi hai. jaldi batao.,O006,Dense right lower lobe consolidation with air bronchograms.,high
OPENI_0781,"Doctor, Doctor, right/left chest side me pani ya fluid hai kya? Cough fever ke symptoms bhi chal rahe hai. jaldi batao.",O001,Right-sided pleural effusion is present. Heart size is within normal limits.,high
OPENI_0782,Kya repot me pneumonia ya infec ka sign hai? Dil se related issue ka doubt bhi hai. Thoda simple samjhao.,O002,"Left lower lobe consolidation is noted, suspicious for pneumonia.",medium
OPENI_0783,"Doctor, Dil ka size bada dikh raha hai kya? Cough fever ke symptoms bhi chal rahe hai.",O003,Mild cardiomegaly with pulmonary vascular congestion.,low
OPENI_0784,"Doctor, Report me koi acute issue nahi hai kya? Mujhe khansi aur bukhar bhi hai. Thoda simple samjhao.",O004,No acute cardiopulmonary abnormality detected.,medium
OPENI_0785,"Doctor, right/left chest side me pani ya fluid hai ky? Heart beat fast lag rahi hai, chest pressure bhi hai.",O005,Moderate right pleural effusion with compressive atelectasis.,low
OPENI_0786,Kya repot me pneumonia ya infection ka sign hai?,O006,Dense right lower lobe consolidation with air bronchograms.,low
OPENI_0787,"Doctor, Doctor, right/left chest side me pani ya fluid hai kya? jaldi batao.",O001,Right-sided pleural effusion is present. Heart size is within normal limits.,high
OPENI_0788,Kya report me pneumonia ya infec ka sign hai? Thoda simple samjhao.,O002,"Left lower lobe consolidation is noted, suspicious for pneumonia.",medium
OPENI_0789,"Please explain: Doctor, Dil ka size bada dikh raha hai kya? Cough fever ke symptoms bhi chal rahe hai. Thoda simple samjhao.",O003,Mild cardiomegaly with pulmonary vascular congestion.,medium
OPENI_0790,Report me koi acute issue nahi hai kya? Cough fever ke symptoms bhi chal rahe hai.,O004,No acute cardiopulmonary abnormality detected.,low
OPENI_0791,"Doctor, Doctor, right/left chest side me pani ya fluid hai kya? Mujhe khansi aur bukhar bhi hai. Thoda simple samjhao.",O005,Moderate right pleural effusion with compressive atelectasis.,medium
OPENI_0792,"Please explain: Kya report me pneumonia ya infection ka sign hai? Heart beat fast lag rahi hai, chest pressure bhi hai.",O006,Dense right lower lobe consolidation with air bronchograms.,low
OPENI_0793,"Please explain: Doctor, right/left chest side me pani ya fluid hai kya? Cough fever ke symptoms bhi chal rahe hai. Dil se related issue ka doubt bhi hai. jaldi batao.",O001,Right-sided pleural effusion is present. Heart size is within normal limits.,high
OPENI_0794,Please explain: Kya report me pneumonia ya infection ka sign hai? Thoda simple samjhao.,O002,"Left lower lobe consolidation is noted, suspicious for pneumonia.",medium
OPENI_0795,Dil ka size bada dikh raha hai kya? Cough fever ke symptoms bhi chal rahe hai. jaldi batao.,O003,Mild cardiomegaly with pulmonary vascular congestion.,high
OPENI_0796,report me koi acute issue nahi hai kya? Mujhe khansi aur bukhar bhi hai. Thoda simple samjhao.,O004,No acute cardiopulmonary abnormality detected.,medium
OPENI_0797,"Doctor, right/left chest side me pani ya fluid hai kya? Dil se related issue ka doubt bhi hai. jaldi batao.",O005,Moderate right pleural effusion with compressive atelectasis.,high
OPENI_0798,"Doctor, Kya report me pneumonia ya infection ka sign hai? Heart beat fast lag rahi hai, chest pressure bhi hai. Thoda simple samjhao.",O006,Dense right lower lobe consolidation with air bronchograms.,medium
OPENI_0799,"Please explain: Doctor, right/left chest side me pani ya fluid hai kya? Mujhe khansi aur bukhar bhi hai. Dil se related issue ka doubt bhi hai. Thoda simple samjhao.",O001,Right-sided pleural effusion is present. Heart size is within normal limits.,medium
OPENI_0800,"Doctor, kyaa report me pneumonia ya infection ka sign hai?",O002,"Left lower lobe consolidation is noted, suspicious for pneumonia.",low
D_mmcqsd_000,distractor,D_M001,Skin erythema over forearm with mild edema; no abscess formation.,low
D_mmcqsd_001,distractor,D_M006,No acute abnormality detected in provided clinical image summary.,low
D_mmcqsd_002,distractor,D_M003,Conjunctival congestion with watery discharge; no corneal ulcer.,low
D_mmcqsd_003,distractor,D_M004,Mild sinus mucosal thickening without fluid level.,low
D_mmcqsd_004,distractor,D_M002,Otitis externa signs with canal edema; tympanic membrane intact.,low
D_mmcqsd_005,distractor,D_M005,"Localized soft tissue swelling around ankle, no fracture line seen.",low
D_pubmedqa_000,distractor,D_P001,Evidence suggests corticosteroids can reduce inflammation in selected cases.,low
D_pubmedqa_001,distractor,D_P002,Meta-analysis indicates no significant mortality benefit in this cohort.,low
D_pubmedqa_002,distractor,D_P004,Findings are inconclusive due to small sample size and study heterogeneity.,low
D_pubmedqa_003,distractor,D_P003,Study reports improved symptom control with combination therapy.,low
D_pubmedqa_004,distractor,D_P005,No clear association was observed between intervention and primary endpoint.,low
D_pubmedqa_005,distractor,D_P006,Moderate evidence quality supports short-term efficacy.,low
D_mmed_bench_000,distractor,D_B003,Ophthalmic finding: retinal edema with exudates; no detachment.,low
D_mmed_bench_001,distractor,D_B002,Pathology-like description notes inflammatory infiltrate without malignancy.,low
D_mmed_bench_002,distractor,D_B004,Radiology QA context indicates bilateral patchy opacities suggestive of infection.,low
D_mmed_bench_003,distractor,D_B005,Distractor context: normal variant anatomy without acute pathology.,low
D_mmed_bench_004,distractor,D_B001,Chest image shows right pleural effusion with basal atelectatic change.,low
D_mmed_bench_005,distractor,D_B006,Cardiac silhouette mildly enlarged with vascular prominence.,low
