sample_id,query_hinglish,report_id,report_text,target_text,dataset_profile
OPENI_001422,What abnormality is present in this chest X-ray?,OPENI_001422,FINDINGS: Mild cardiomegaly. Tortuous aorta. No focal infiltrate. No pneumothorax or large pleural effusion. Soft tissue density identified in the medial right apex which is asymmetric compared to left.. IMPRESSION: Asymmetric right medial apical opacity which may be attributable to the sternoclavicular joint. Upper lobe airspace disease or pulmonary nodule is not entirely excluded. Recommend XXXX XXXX chest and apical lordotic view of the chest to further evaluate. Findings and recommendations were discussed XXXX. XXXX in the XXXX department at XXXX a.m. XXXX/XXXX.,FINDINGS: Mild cardiomegaly. Tortuous aorta. No focal infiltrate. No pneumothorax or large pleural effusion. Soft tissue density identified in the medial right apex which is asymmetric compared to left.. IMPRESSION: Asymmetric right medial apical opacity which may be attributable to the sternoclavicular joint. Upper lobe airspace disease or pulmonary nodule is not entirely excluded. Recommend XXXX XXXX chest and apical lordotic view of the chest to further evaluate. Findings and recommendations were discussed XXXX. XXXX in the XXXX department at XXXX a.m. XXXX/XXXX.,openi
OPENI_002993,What abnormality is present in this chest X-ray?,OPENI_002993,FINDINGS: The lungs are clear. No focal airspace consolidation. No pleural effusion or pneumothorax. Heart size is within normal limits.. IMPRESSION: Clear lungs.,FINDINGS: The lungs are clear. No focal airspace consolidation. No pleural effusion or pneumothorax. Heart size is within normal limits.. IMPRESSION: Clear lungs.,openi
OPENI_002664,What abnormality is present in this chest X-ray?,OPENI_002664,"FINDINGS: Lung volumes are low. The heart is large, the pulmonary XXXX are engorged. No infiltrates. XXXX opacity is present in the left midlung.. IMPRESSION: Hypoinflation with cardiomegaly and pulmonary venous hypertension. Left mid lung focal atelectasis.","FINDINGS: Lung volumes are low. The heart is large, the pulmonary XXXX are engorged. No infiltrates. XXXX opacity is present in the left midlung.. IMPRESSION: Hypoinflation with cardiomegaly and pulmonary venous hypertension. Left mid lung focal atelectasis.",openi
OPENI_003011,What abnormality is present in this chest X-ray?,OPENI_003011,FINDINGS: . IMPRESSION: No comparison chest x-XXXX. Well-expanded and clear lungs. Mediastinal contour within normal limits. No acute cardiopulmonary abnormality identified.,FINDINGS: . IMPRESSION: No comparison chest x-XXXX. Well-expanded and clear lungs. Mediastinal contour within normal limits. No acute cardiopulmonary abnormality identified.,openi
OPENI_001500,What abnormality is present in this chest X-ray?,OPENI_001500,FINDINGS: The heart is again enlarged. Aorta is tortuous. The lungs are hypoinflated but clear. No pleural effusion or pneumothorax is seen.. IMPRESSION: 1. Stable cardiomegaly without acute disease.,FINDINGS: The heart is again enlarged. Aorta is tortuous. The lungs are hypoinflated but clear. No pleural effusion or pneumothorax is seen.. IMPRESSION: 1. Stable cardiomegaly without acute disease.,openi
OPENI_004646,What abnormality is present in this chest X-ray?,OPENI_004646,FINDINGS: Heart size is normal. No focal consolidations. No pneumothorax or pleural effusion.. IMPRESSION: Negative chest. .,FINDINGS: Heart size is normal. No focal consolidations. No pneumothorax or pleural effusion.. IMPRESSION: Negative chest. .,openi
OPENI_001868,What abnormality is present in this chest X-ray?,OPENI_001868,"FINDINGS: CHEST. The heart, pulmonary XXXX and mediastinum are within normal limits. There is no pleural effusion or pneumothorax. There is no focal air space opacity to suggest a pneumonia. There are minimal degenerative changes of the spine. There is flattening of the hemidiaphragms. ABDOMEN. There is a normal bowel XXXX pattern. There is an IVC XXXX identified. There are phleboliths in pelvis. There mild degenerative changes of the spine.. IMPRESSION: CHEST. No acute cardiopulmonary disease. ABDOMEN. Normal bowel XXXX pattern.","FINDINGS: CHEST. The heart, pulmonary XXXX and mediastinum are within normal limits. There is no pleural effusion or pneumothorax. There is no focal air space opacity to suggest a pneumonia. There are minimal degenerative changes of the spine. There is flattening of the hemidiaphragms. ABDOMEN. There is a normal bowel XXXX pattern. There is an IVC XXXX identified. There are phleboliths in pelvis. There mild degenerative changes of the spine.. IMPRESSION: CHEST. No acute cardiopulmonary disease. ABDOMEN. Normal bowel XXXX pattern.",openi
OPENI_001298,What abnormality is present in this chest X-ray?,OPENI_001298,FINDINGS: The lungs hyperexpanded suggesting emphysema. The heart size and pulmonary vascularity appear within normal limits. Lungs are free of focal airspace disease. No pleural effusion or pneumothorax is seen. Osteopenia and degenerative changes are present in the spine.. IMPRESSION: No evidence of active disease.,FINDINGS: The lungs hyperexpanded suggesting emphysema. The heart size and pulmonary vascularity appear within normal limits. Lungs are free of focal airspace disease. No pleural effusion or pneumothorax is seen. Osteopenia and degenerative changes are present in the spine.. IMPRESSION: No evidence of active disease.,openi
OPENI_002522,What abnormality is present in this chest X-ray?,OPENI_002522,"FINDINGS: The lungs are clear bilaterally. Specifically, no evidence of focal consolidation, pneumothorax, or pleural effusion.. Cardio mediastinal silhouette is unremarkable. Visualized osseous structures of the thorax are without acute abnormality.. IMPRESSION: No acute cardiopulmonary abnormality..","FINDINGS: The lungs are clear bilaterally. Specifically, no evidence of focal consolidation, pneumothorax, or pleural effusion.. Cardio mediastinal silhouette is unremarkable. Visualized osseous structures of the thorax are without acute abnormality.. IMPRESSION: No acute cardiopulmonary abnormality..",openi
OPENI_001756,What abnormality is present in this chest X-ray?,OPENI_001756,"FINDINGS: Heart size mildly to moderately enlarged. Mild right hemidiaphragm elevation with mild bronchovascular crowding, right greater than left, indistinct vascular margination. No definite focal alveolar consolidation, no pleural effusion XXXX demonstrated.. IMPRESSION: 1. Cardiomegaly 2. Indistinct vascular margination which may be secondary to bronchovascular crowding however differential diagnosis includes mild pulmonary edema, atypical infection, inflammation","FINDINGS: Heart size mildly to moderately enlarged. Mild right hemidiaphragm elevation with mild bronchovascular crowding, right greater than left, indistinct vascular margination. No definite focal alveolar consolidation, no pleural effusion XXXX demonstrated.. IMPRESSION: 1. Cardiomegaly 2. Indistinct vascular margination which may be secondary to bronchovascular crowding however differential diagnosis includes mild pulmonary edema, atypical infection, inflammation",openi
OPENI_006559,What abnormality is present in this chest X-ray?,OPENI_006559,"FINDINGS: Stable flattening of the posterior diaphragm and scattered chronic appearing irregular interstitial markings with no focal alveolar consolidation. Stable cardiomediastinal silhouette with normal heart size and aortic ectasia/tortuosity, stable mediastinal contours. No definite pleural effusion seen, no typical findings of pulmonary edema. Following spine ossifications and marginal osteophytes again noted.. IMPRESSION: Chronic changes as described, no acute findings","FINDINGS: Stable flattening of the posterior diaphragm and scattered chronic appearing irregular interstitial markings with no focal alveolar consolidation. Stable cardiomediastinal silhouette with normal heart size and aortic ectasia/tortuosity, stable mediastinal contours. No definite pleural effusion seen, no typical findings of pulmonary edema. Following spine ossifications and marginal osteophytes again noted.. IMPRESSION: Chronic changes as described, no acute findings",openi
OPENI_000753,What abnormality is present in this chest X-ray?,OPENI_000753,FINDINGS: Normal cardiac size. Normal pulmonary vasculature. No airspace disease. Negative for pneumothorax. Negative for acute osseous deformity. The thoracic spine has a normal appearance.. IMPRESSION: Unremarkable 2 views of the chest.,FINDINGS: Normal cardiac size. Normal pulmonary vasculature. No airspace disease. Negative for pneumothorax. Negative for acute osseous deformity. The thoracic spine has a normal appearance.. IMPRESSION: Unremarkable 2 views of the chest.,openi
OPENI_003873,What abnormality is present in this chest X-ray?,OPENI_003873,FINDINGS: . IMPRESSION: Heart size normal.No significant change in left base airspace disease and small effusion. Small residual right pneumothorax. Increased right base atelectasis.Catheter overlying the right mediastinum may be outside the patient is.,FINDINGS: . IMPRESSION: Heart size normal.No significant change in left base airspace disease and small effusion. Small residual right pneumothorax. Increased right base atelectasis.Catheter overlying the right mediastinum may be outside the patient is.,openi
OPENI_001421,What abnormality is present in this chest X-ray?,OPENI_001421,"FINDINGS: There are T-spine osteophytes. There calcified costochondral cartilages. There is loss of disc XXXX of a midthoracic vertebral body. There are streaky opacities in both lung bases which may represent atelectasis or scarring. No pneumothorax. The heart is borderline enlarged.. IMPRESSION: 1. Borderline cardiomegaly. 2. Age-indeterminate, XXXX chronic, XXXX deformity in the midthoracic spine.","FINDINGS: There are T-spine osteophytes. There calcified costochondral cartilages. There is loss of disc XXXX of a midthoracic vertebral body. There are streaky opacities in both lung bases which may represent atelectasis or scarring. No pneumothorax. The heart is borderline enlarged.. IMPRESSION: 1. Borderline cardiomegaly. 2. Age-indeterminate, XXXX chronic, XXXX deformity in the midthoracic spine.",openi
OPENI_004093,What abnormality is present in this chest X-ray?,OPENI_004093,FINDINGS: Stable cardiomediastinal silhouette with borderline heart size and aortic ectasia/tortuosity. Stable hyperinflation without focal alveolar consolidation. No definite pleural effusion seen. No typical findings of pulmonary edema. Healed left rib fractures again noted.. IMPRESSION: No acute findings,FINDINGS: Stable cardiomediastinal silhouette with borderline heart size and aortic ectasia/tortuosity. Stable hyperinflation without focal alveolar consolidation. No definite pleural effusion seen. No typical findings of pulmonary edema. Healed left rib fractures again noted.. IMPRESSION: No acute findings,openi
