sample_id,query_hinglish,report_id,report_text,cmi_bucket
MMCQSD_0770,"Doctor, Kaan ke infection ka sign mil raha hai kya? jaldi batao.",M002,Otitis externa signs with canal edema; tympanic membrane intact.,high
MMCQSD_0771,"Doctor, Aankh me redness aur pani aa raha hai, report ky bolti hai? jaldi batao.",M003,Conjunctival congestion with watery discharge; no corneal ulcer.,high
MMCQSD_0772,Please explain: Is clinical query ka simple Hinglish summary do. Thoda simple samjhao.,M004,Mild sinus mucosal thickening without fluid level.,medium
MMCQSD_0773,"Doctor, Is clinical query ka simple Hinglish summary do.",M005,"Localized soft tissue swelling around ankle, no fracture line seen.",low
MMCQSD_0774,"Please explain: Doctor, Is clinical query ka simple Hinglish summary do. Thoda simple samjhao.",M006,No acute abnormality detected in provided clinical image summary.,medium
MMCQSD_0775,"Doctor, Skin pe laalpan aur sujan hai kya image report me? Thoda simple samjhao.",M001,Skin erythema over forearm with mild edema; no abscess formation.,medium
MMCQSD_0776,Kaan ke infection ka sign mil raha hai kya? jaldi batao.,M002,Otitis externa signs with canal edema; tympanic membrane intact.,high
MMCQSD_0777,"Aankh me redness aur pani aa raha hai, report kya bolti hai? Thoda simple samjhao.",M003,Conjunctival congestion with watery discharge; no corneal ulcer.,medium
MMCQSD_0778,Please explain: Is clinical query ka simple Hinglish summary do. Thoda simple samjhao.,M004,Mild sinus mucosal thickening without fluid level.,medium
MMCQSD_0779,Is clinical query ka simple Hinglish summary do. Thoda simple samjhao.,M005,"Localized soft tissue swelling around ankle, no fracture line seen.",medium
MMCQSD_0780,Please explain: Is clinical query ka simple Hinglish summary do. Thoda simple samjhao.,M006,No acute abnormality detected in provided clinical image summary.,medium
MMCQSD_0781,"Doctor, Skin pe laalpan aur sujan hai ky image report me? Thoda simple samjhao.",M001,Skin erythema over forearm with mild edema; no abscess formation.,medium
MMCQSD_0782,Kaan ke infection ka sign mil raha hai kya?,M002,Otitis externa signs with canal edema; tympanic membrane intact.,low
MMCQSD_0783,"Please explain: Aankh me redness aur pani aa raha hai, report kyaa bolti hai?",M003,Conjunctival congestion with watery discharge; no corneal ulcer.,low
MMCQSD_0784,"Doctor, Is clinical query ka simple Hinglish summary do. Thoda simple samjhao.",M004,Mild sinus mucosal thickening without fluid level.,medium
MMCQSD_0785,Is clinical query ka simple Hinglish summary do. Thoda simple samjhao.,M005,"Localized soft tissue swelling around ankle, no fracture line seen.",medium
MMCQSD_0786,Please explain: Is clinical query ka simple Hinglish summary do. Thoda simple samjhao.,M006,No acute abnormality detected in provided clinical image summary.,medium
MMCQSD_0787,"Doctor, Skin pe laalpan aur sujan hai kya image report me? jaldi batao.",M001,Skin erythema over forearm with mild edema; no abscess formation.,high
MMCQSD_0788,"Doctor, Kaan ke infection ka sign mil raha hai kya?",M002,Otitis externa signs with canal edema; tympanic membrane intact.,low
MMCQSD_0789,"Aankh me redness aur pani aa raha hai, report kya bolti hai?",M003,Conjunctival congestion with watery discharge; no corneal ulcer.,low
MMCQSD_0790,"Please explain: Doctor, Is clinical query ka simple Hinglish summary do. jaldi batao.",M004,Mild sinus mucosal thickening without fluid level.,high
MMCQSD_0791,Is clinical query ka simple Hinglish summary do.,M005,"Localized soft tissue swelling around ankle, no fracture line seen.",low
MMCQSD_0792,"Doctor, Is clinical query ka simple Hinglish summary do. Thoda simple samjhao.",M006,No acute abnormality detected in provided clinical image summary.,medium
MMCQSD_0793,"Please explain: Doctor, Skin pe laalpan aur sujan hai kya image report me? Thoda simple samjhao.",M001,Skin erythema over forearm with mild edema; no abscess formation.,medium
MMCQSD_0794,"Doctor, Kaan ke infection ka sign mil raha hai kya? Thoda simple samjhao.",M002,Otitis externa signs with canal edema; tympanic membrane intact.,medium
MMCQSD_0795,"Aankh me redness aur pani aa raha hai, repot ky bolti hai? Thoda simple samjhao.",M003,Conjunctival congestion with watery discharge; no corneal ulcer.,medium
MMCQSD_0796,Is clinical query ka simple Hinglish summary do. Thoda simple samjhao.,M004,Mild sinus mucosal thickening without fluid level.,medium
MMCQSD_0797,"Doctor, Is clinical query ka simple Hinglish summary do. Thoda simple samjhao.",M005,"Localized soft tissue swelling around ankle, no fracture line seen.",medium
MMCQSD_0798,"Doctor, Is clinical query ka simple Hinglish summary do. jaldi batao.",M006,No acute abnormality detected in provided clinical image summary.,high
MMCQSD_0799,"Doctor, Skin pe laalpan aur sujan hai kya image report me?",M001,Skin erythema over forearm with mild edema; no abscess formation.,low
MMCQSD_0800,Please explain: Kaan ke infxn ka sign mil raha hai kya? Thoda simple samjhao.,M002,Otitis externa signs with canal edema; tympanic membrane intact.,medium
