sample_id,query_hinglish,expected_report_id,retrieved_top1_report_id,retrieved_report_ids,retrieval_top1_hit,retrieval_topk_hit,retrieval_score_top1,top1_evidence_text,retrieved_evidence_text,zero_shot_output,grounded_output,zero_factual,grounded_factual,zero_hallucination,grounded_hallucination
S0129,"Please explain: Doctor, dil thoda bada dikh raha hai kya X-ray me? condition halka hai kya? Report me 'cardiomediastinal' term ka matlab kya hai? Thoda simple Hinglish me samjhao.",R009,R009,R009|R016|R001|R005|R004,1,1,0.3931051894751462,Cardiomediastinal silhouette is mildly enlarged.,Cardiomediastinal silhouette is mildly enlarged. || Heart size is normal. Lungs are clear.,"Query: Please explain: Doctor, dil thoda bada dikh raha hai kya X-ray me? condition halka hai kya? Report me 'cardiomediastinal' term ka matlab kya hai? Thoda simple Hinglish me samjhao. Symptoms ke basis par cardiomegaly ka possibility lag sakta hai. clinical correlation advised, lekin bina report evidence final confirmation possible nahi hai.","Query: Please explain: Doctor, dil thoda bada dikh raha hai kya X-ray me? condition halka hai kya? Report me 'cardiomediastinal' term ka matlab kya hai? Thoda simple Hinglish me samjhao. Available report evidence ke hisaab se: Cardiomediastinal silhouette is mildly enlarged. Isliye explanation report-grounded hai.",1.0,1.0,0,0
S0130,"Doctor, right side chhati me pani bhar gaya hai kya? Report me 'consolidation' mention hai kya?",R010,R017,R017|R010|R002|R011|R007,0,1,0.5626233597596486,Dense right lower lobe consolidation with air bronchograms.,Dense right lower lobe consolidation with air bronchograms. || No focal consolidation or pleural effusion.,"Query: Doctor, right side chhati me pani bhar gaya hai kya? Report me 'consolidation' mention hai kya? Symptoms ke basis par pleural effusion ka possibility lag sakta hai. clinical correlation advised, lekin bina report evidence final confirmation possible nahi hai.","Query: Doctor, right side chhati me pani bhar gaya hai kya? Report me 'consolidation' mention hai kya? Available report evidence ke hisaab se: Dense right lower lobe consolidation with air bronchograms. Isliye explanation report-grounded hai.",0.5,1.0,1,0
S0131,Report me pleural effusion dikh raha hai kya? right side me medium level lag raha hai kya? Report me 'atelectasis' mention hai kya? Thoda simple Hinglish me samjhao.,R011,R011,R011|R006|R001|R010|R020,1,1,0.8986967823379918,Moderate right pleural effusion with compressive atelectasis.,Moderate right pleural effusion with compressive atelectasis. || Small left pleural effusion with adjacent basal atelectasis.,"Query: Report me pleural effusion dikh raha hai kya? right side me medium level lag raha hai kya? Report me 'atelectasis' mention hai kya? Thoda simple Hinglish me samjhao. Symptoms ke basis par pleural effusion ka possibility lag sakta hai. clinical correlation advised, lekin bina report evidence final confirmation possible nahi hai.",Query: Report me pleural effusion dikh raha hai kya? right side me medium level lag raha hai kya? Report me 'atelectasis' mention hai kya? Thoda simple Hinglish me samjhao. Available report evidence ke hisaab se: Moderate right pleural effusion with compressive atelectasis. Isliye explanation report-grounded hai.,1.0,1.0,0,0
S0132,Vascular congestion ka meaning simple me batao. Report me 'pulmonary' term ka matlab kya hai?,R012,R003,R003|R012|R018|R005|R004,0,1,0.7968189567785997,Mild cardiomegaly with pulmonary vascular congestion.,Mild cardiomegaly with pulmonary vascular congestion. || Pulmonary edema pattern with vascular prominence.,"Query: Vascular congestion ka meaning simple me batao. Report me 'pulmonary' term ka matlab kya hai? Symptoms ke basis par chest condition ka possibility lag sakta hai. clinical correlation advised, lekin bina report evidence final confirmation possible nahi hai.",Query: Vascular congestion ka meaning simple me batao. Report me 'pulmonary' term ka matlab kya hai? Available report evidence ke hisaab se: Mild cardiomegaly with pulmonary vascular congestion. Isliye explanation report-grounded hai.,1.0,1.0,0,0
S0133,No acute abnormality ka matlab sab normal hai kya? Report me 'infiltrate' mention hai kya? Aur 'hyperinflated' ka meaning bhi batao. Thoda simple Hinglish me samjhao.,R013,R013,R013|R004|R020|R007|R010,1,1,0.9926733886111866,Hyperinflated lungs; no acute infiltrate.,Hyperinflated lungs; no acute infiltrate. || No acute cardiopulmonary abnormality detected.,"Query: No acute abnormality ka matlab sab normal hai kya? Report me 'infiltrate' mention hai kya? Aur 'hyperinflated' ka meaning bhi batao. Thoda simple Hinglish me samjhao. Symptoms ke basis par no acute abnormality ka possibility lag sakta hai. clinical correlation advised, lekin bina report evidence final confirmation possible nahi hai.",Query: No acute abnormality ka matlab sab normal hai kya? Report me 'infiltrate' mention hai kya? Aur 'hyperinflated' ka meaning bhi batao. Thoda simple Hinglish me samjhao. Available report evidence ke hisaab se: Hyperinflated lungs; no acute infiltrate. Isliye explanation report-grounded hai.,0.0,0.25,1,0
S0134,Lower lung thoda daba hua ya collapse type dikh raha hai kya? left side lower side pe Report me 'opacity' mention hai kya? Aur 'basilar' ka meaning bhi batao.,R014,R014,R014|R002|R006|R020|R017,1,1,0.6842657740116119,"Left basilar opacity, could represent subsegmental atelectasis.","Left basilar opacity, could represent subsegmental atelectasis. || Left lower lobe consolidation is noted, suspicious for pneumonia.","Query: Lower lung thoda daba hua ya collapse type dikh raha hai kya? left side lower side pe Report me 'opacity' mention hai kya? Aur 'basilar' ka meaning bhi batao. Symptoms ke basis par atelectasis ka possibility lag sakta hai. clinical correlation advised, lekin bina report evidence final confirmation possible nahi hai.","Query: Lower lung thoda daba hua ya collapse type dikh raha hai kya? left side lower side pe Report me 'opacity' mention hai kya? Aur 'basilar' ka meaning bhi batao. Available report evidence ke hisaab se: Left basilar opacity, could represent subsegmental atelectasis. Isliye explanation report-grounded hai.",1.0,1.0,0,0
S0135,"Doctor, meri report ka simple Hinglish meaning batao please.",R015,R005,R005|R004|R003|R002|R001,0,0,0.0,Bibasilar atelectatic changes are seen.,Bibasilar atelectatic changes are seen. || No acute cardiopulmonary abnormality detected.,"Query: Doctor, meri report ka simple Hinglish meaning batao please. Symptoms ke basis par chest condition ka possibility lag sakta hai. clinical correlation advised, lekin bina report evidence final confirmation possible nahi hai.","Query: Doctor, meri report ka simple Hinglish meaning batao please. Available report evidence ke hisaab se: Bibasilar atelectatic changes are seen. Isliye explanation report-grounded hai.",0.25,1.0,0,0
S0136,No acute abnormality ka matlab sab normal hai kya? Thoda simple Hinglish me samjhao.,R016,R013,R013|R004|R020|R010|R005,0,0,0.6916634273529053,Hyperinflated lungs; no acute infiltrate.,Hyperinflated lungs; no acute infiltrate. || No acute cardiopulmonary abnormality detected.,"Query: No acute abnormality ka matlab sab normal hai kya? Thoda simple Hinglish me samjhao. Symptoms ke basis par no acute abnormality ka possibility lag sakta hai. clinical correlation advised, lekin bina report evidence final confirmation possible nahi hai.",Query: No acute abnormality ka matlab sab normal hai kya? Thoda simple Hinglish me samjhao. Available report evidence ke hisaab se: Hyperinflated lungs; no acute infiltrate. Isliye explanation report-grounded hai.,0.25,0.25,0,0
S0137,Please explain: Report ke hisaab se lungs me infection ya pneumonia lag raha hai kya? right side lung me kaafi zyada hai kya? Report me 'consolidation' mention hai kya? Thoda simple Hinglish me samjhao.,R017,R002,R002|R017|R019|R013|R016,0,1,0.4597195903613017,"Left lower lobe consolidation is noted, suspicious for pneumonia.","Left lower lobe consolidation is noted, suspicious for pneumonia. || Dense right lower lobe consolidation with air bronchograms.","Query: Please explain: Report ke hisaab se lungs me infection ya pneumonia lag raha hai kya? right side lung me kaafi zyada hai kya? Report me 'consolidation' mention hai kya? Thoda simple Hinglish me samjhao. Symptoms ke basis par pneumonia ka possibility lag sakta hai. clinical correlation advised, lekin bina report evidence final confirmation possible nahi hai.","Query: Please explain: Report ke hisaab se lungs me infection ya pneumonia lag raha hai kya? right side lung me kaafi zyada hai kya? Report me 'consolidation' mention hai kya? Thoda simple Hinglish me samjhao. Available report evidence ke hisaab se: Left lower lobe consolidation is noted, suspicious for pneumonia. Isliye explanation report-grounded hai.",1.0,1.0,0,0
S0138,"Doctor, lungs me fluid overload ke signs dikh rahe hai kya? halka symptoms hai kya? Report me 'congestion' mention hai kya? Thoda simple Hinglish me samjhao.",R018,R003,R003|R018|R013|R016|R005,0,1,0.3408880800008774,Mild cardiomegaly with pulmonary vascular congestion.,Mild cardiomegaly with pulmonary vascular congestion. || Perihilar interstitial markings suggest mild congestion.,"Query: Doctor, lungs me fluid overload ke signs dikh rahe hai kya? halka symptoms hai kya? Report me 'congestion' mention hai kya? Thoda simple Hinglish me samjhao. Symptoms ke basis par pleural effusion ka possibility lag sakta hai. clinical correlation advised, lekin bina report evidence final confirmation possible nahi hai.","Query: Doctor, lungs me fluid overload ke signs dikh rahe hai kya? halka symptoms hai kya? Report me 'congestion' mention hai kya? Thoda simple Hinglish me samjhao. Available report evidence ke hisaab se: Mild cardiomegaly with pulmonary vascular congestion. Isliye explanation report-grounded hai.",0.5,0.6666666666666666,1,1
S0139,Please explain: Report ke hisaab se lungs me infection ya pneumonia lag raha hai kya? dono side lung me Report me 'infiltrate' mention hai kya? Aur 'bibasal' ka meaning bhi batao.,R019,R019,R019|R008|R013|R007|R016,1,1,0.6186591921402858,"Small bibasal infiltrates, correlate clinically for infection.","Small bibasal infiltrates, correlate clinically for infection. || Patchy bilateral opacities consistent with multifocal pneumonia.","Query: Please explain: Report ke hisaab se lungs me infection ya pneumonia lag raha hai kya? dono side lung me Report me 'infiltrate' mention hai kya? Aur 'bibasal' ka meaning bhi batao. Symptoms ke basis par pneumonia ka possibility lag sakta hai. clinical correlation advised, lekin bina report evidence final confirmation possible nahi hai.","Query: Please explain: Report ke hisaab se lungs me infection ya pneumonia lag raha hai kya? dono side lung me Report me 'infiltrate' mention hai kya? Aur 'bibasal' ka meaning bhi batao. Available report evidence ke hisaab se: Small bibasal infiltrates, correlate clinically for infection. Isliye explanation report-grounded hai.",1.0,1.0,0,0
S0140,"Doctor, right side chhati me pani bhar gaya hai kya? Report me 'opacity' mention hai kya? Aur 'pneumothorax' ka meaning bhi batao. Thoda simple Hinglish me samjhao.",R020,R020,R020|R007|R014|R011|R017,1,1,0.4900572257692163,"No pleural effusion, no pneumothorax, no focal opacity.","No pleural effusion, no pneumothorax, no focal opacity. || Right upper lobe infiltrate, likely infective etiology.","Query: Doctor, right side chhati me pani bhar gaya hai kya? Report me 'opacity' mention hai kya? Aur 'pneumothorax' ka meaning bhi batao. Thoda simple Hinglish me samjhao. Symptoms ke basis par pleural effusion ka possibility lag sakta hai. clinical correlation advised, lekin bina report evidence final confirmation possible nahi hai.","Query: Doctor, right side chhati me pani bhar gaya hai kya? Report me 'opacity' mention hai kya? Aur 'pneumothorax' ka meaning bhi batao. Thoda simple Hinglish me samjhao. Available report evidence ke hisaab se: No pleural effusion, no pneumothorax, no focal opacity. Isliye explanation report-grounded hai.",0.0,0.25,1,0
S0141,Please explain: Report me pleural effusion dikh raha hai kya? right side me Report me 'pleural effusion' mention hai kya?,R001,R011,R011|R001|R010|R006|R020,0,1,0.7068783063154954,Moderate right pleural effusion with compressive atelectasis.,Moderate right pleural effusion with compressive atelectasis. || Right-sided pleural effusion is present. Heart size is within normal limits.,"Query: Please explain: Report me pleural effusion dikh raha hai kya? right side me Report me 'pleural effusion' mention hai kya? Symptoms ke basis par pleural effusion ka possibility lag sakta hai. clinical correlation advised, lekin bina report evidence final confirmation possible nahi hai.",Query: Please explain: Report me pleural effusion dikh raha hai kya? right side me Report me 'pleural effusion' mention hai kya? Available report evidence ke hisaab se: Moderate right pleural effusion with compressive atelectasis. Isliye explanation report-grounded hai.,1.0,1.0,0,0
S0142,Report ke hisaab se lungs me infection ya pneumonia lag raha hai kya? left side lung me Report me 'pneumonia' mention hai kya? Aur 'suspicious' ka meaning bhi batao. Thoda simple Hinglish me samjhao.,R002,R002,R002|R008|R019|R013|R016,1,1,0.5668849640422396,"Left lower lobe consolidation is noted, suspicious for pneumonia.","Left lower lobe consolidation is noted, suspicious for pneumonia. || Patchy bilateral opacities consistent with multifocal pneumonia.","Query: Report ke hisaab se lungs me infection ya pneumonia lag raha hai kya? left side lung me Report me 'pneumonia' mention hai kya? Aur 'suspicious' ka meaning bhi batao. Thoda simple Hinglish me samjhao. Symptoms ke basis par pneumonia ka possibility lag sakta hai. clinical correlation advised, lekin bina report evidence final confirmation possible nahi hai.","Query: Report ke hisaab se lungs me infection ya pneumonia lag raha hai kya? left side lung me Report me 'pneumonia' mention hai kya? Aur 'suspicious' ka meaning bhi batao. Thoda simple Hinglish me samjhao. Available report evidence ke hisaab se: Left lower lobe consolidation is noted, suspicious for pneumonia. Isliye explanation report-grounded hai.",1.0,1.0,0,0
S0143,Heart size badha hua lag raha hai kya report me? condition halka hai kya? Report me 'cardiomegaly' mention hai kya? Thoda simple Hinglish me samjhao.,R003,R016,R016|R001|R003|R005|R004,0,1,0.5436882501178317,Heart size is normal. Lungs are clear.,Heart size is normal. Lungs are clear. || Right-sided pleural effusion is present. Heart size is within normal limits.,"Query: Heart size badha hua lag raha hai kya report me? condition halka hai kya? Report me 'cardiomegaly' mention hai kya? Thoda simple Hinglish me samjhao. Symptoms ke basis par cardiomegaly ka possibility lag sakta hai. clinical correlation advised, lekin bina report evidence final confirmation possible nahi hai.",Query: Heart size badha hua lag raha hai kya report me? condition halka hai kya? Report me 'cardiomegaly' mention hai kya? Thoda simple Hinglish me samjhao. Available report evidence ke hisaab se: Heart size is normal. Isliye explanation report-grounded hai.,1.0,0.5,0,1
S0144,Please explain: Kya report me koi serious dikkat nahi hai? Report me 'no acute' mention hai kya? Aur 'cardiopulmonary' ka meaning bhi batao.,R004,R004,R004|R013|R020|R010|R005,1,1,0.7922497902418437,No acute cardiopulmonary abnormality detected.,No acute cardiopulmonary abnormality detected. || Hyperinflated lungs; no acute infiltrate.,"Query: Please explain: Kya report me koi serious dikkat nahi hai? Report me 'no acute' mention hai kya? Aur 'cardiopulmonary' ka meaning bhi batao. Symptoms ke basis par cardiomegaly ka possibility lag sakta hai. clinical correlation advised, lekin bina report evidence final confirmation possible nahi hai.",Query: Please explain: Kya report me koi serious dikkat nahi hai? Report me 'no acute' mention hai kya? Aur 'cardiopulmonary' ka meaning bhi batao. Available report evidence ke hisaab se: No acute cardiopulmonary abnormality detected. Isliye explanation report-grounded hai.,0.0,0.25,1,0
S0145,"Saas lene me problem hai, lungs me kuch collapse jaisa hai kya?",R005,R013,R013|R016|R005|R004|R003,0,1,0.3534627294540405,Hyperinflated lungs; no acute infiltrate.,Hyperinflated lungs; no acute infiltrate. || Heart size is normal. Lungs are clear.,"Query: Saas lene me problem hai, lungs me kuch collapse jaisa hai kya? Symptoms ke basis par atelectasis ka possibility lag sakta hai. breathing difficulty needs correlation, lekin bina report evidence final confirmation possible nahi hai.","Query: Saas lene me problem hai, lungs me kuch collapse jaisa hai kya? Available report evidence ke hisaab se: Hyperinflated lungs; no acute infiltrate. Isliye explanation report-grounded hai.",0.0,0.0,1,1
S0146,Chest ke side me fluid jama hai kya please batao? left side me Report me 'atelectasis' mention hai kya? Thoda simple Hinglish me samjhao.,R006,R006,R006|R014|R011|R002|R005,1,1,0.6897880678706698,Small left pleural effusion with adjacent basal atelectasis.,"Small left pleural effusion with adjacent basal atelectasis. || Left basilar opacity, could represent subsegmental atelectasis.","Query: Chest ke side me fluid jama hai kya please batao? left side me Report me 'atelectasis' mention hai kya? Thoda simple Hinglish me samjhao. Symptoms ke basis par pleural effusion ka possibility lag sakta hai. clinical correlation advised, lekin bina report evidence final confirmation possible nahi hai.",Query: Chest ke side me fluid jama hai kya please batao? left side me Report me 'atelectasis' mention hai kya? Thoda simple Hinglish me samjhao. Available report evidence ke hisaab se: Small left pleural effusion with adjacent basal atelectasis. Isliye explanation report-grounded hai.,1.0,1.0,0,0
S0147,"Doctor, consolidation ka matlab pneumonia hi hota hai kya? right side lung me Report me 'infiltrate' mention hai kya?",R007,R007,R007|R002|R017|R008|R013,1,1,0.5928131383657455,"Right upper lobe infiltrate, likely infective etiology.","Right upper lobe infiltrate, likely infective etiology. || Left lower lobe consolidation is noted, suspicious for pneumonia.","Query: Doctor, consolidation ka matlab pneumonia hi hota hai kya? right side lung me Report me 'infiltrate' mention hai kya? Symptoms ke basis par pneumonia ka possibility lag sakta hai. clinical correlation advised, lekin bina report evidence final confirmation possible nahi hai.","Query: Doctor, consolidation ka matlab pneumonia hi hota hai kya? right side lung me Report me 'infiltrate' mention hai kya? Available report evidence ke hisaab se: Right upper lobe infiltrate, likely infective etiology. Isliye explanation report-grounded hai.",0.6666666666666666,0.6666666666666666,1,1
S0148,"Mujhe khansi aur bukhar hai, kya pneumonia ho sakta hai? dono side lung me Report me 'pneumonia' mention hai kya? Aur 'opacities' ka meaning bhi batao.",R008,R008,R008|R002|R005|R004|R003,1,1,0.7275904524326324,Patchy bilateral opacities consistent with multifocal pneumonia.,"Patchy bilateral opacities consistent with multifocal pneumonia. || Left lower lobe consolidation is noted, suspicious for pneumonia.","Query: Mujhe khansi aur bukhar hai, kya pneumonia ho sakta hai? dono side lung me Report me 'pneumonia' mention hai kya? Aur 'opacities' ka meaning bhi batao. Symptoms ke basis par pneumonia ka possibility lag sakta hai. infection-related symptoms possible, lekin bina report evidence final confirmation possible nahi hai.","Query: Mujhe khansi aur bukhar hai, kya pneumonia ho sakta hai? dono side lung me Report me 'pneumonia' mention hai kya? Aur 'opacities' ka meaning bhi batao. Available report evidence ke hisaab se: Patchy bilateral opacities consistent with multifocal pneumonia. Isliye explanation report-grounded hai.",1.0,1.0,0,0
S0149,"Doctor, dil thoda bada dikh raha hai kya X-ray me? condition halka hai kya?",R009,R016,R016|R001|R005|R004|R003,0,0,0.294966725508372,Heart size is normal. Lungs are clear.,Heart size is normal. Lungs are clear. || Right-sided pleural effusion is present. Heart size is within normal limits.,"Query: Doctor, dil thoda bada dikh raha hai kya X-ray me? condition halka hai kya? Symptoms ke basis par cardiomegaly ka possibility lag sakta hai. clinical correlation advised, lekin bina report evidence final confirmation possible nahi hai.","Query: Doctor, dil thoda bada dikh raha hai kya X-ray me? condition halka hai kya? Available report evidence ke hisaab se: Heart size is normal. Isliye explanation report-grounded hai.",1.0,0.5,0,1
S0150,Please explain: Chest ke side me fluid jama hai kya please batao? Report me 'consolidation' mention hai kya? Thoda simple Hinglish me samjhao.,R010,R010,R010|R017|R002|R005|R004,1,1,0.5399058153894213,No focal consolidation or pleural effusion.,No focal consolidation or pleural effusion. || Dense right lower lobe consolidation with air bronchograms.,"Query: Please explain: Chest ke side me fluid jama hai kya please batao? Report me 'consolidation' mention hai kya? Thoda simple Hinglish me samjhao. Symptoms ke basis par pleural effusion ka possibility lag sakta hai. clinical correlation advised, lekin bina report evidence final confirmation possible nahi hai.",Query: Please explain: Chest ke side me fluid jama hai kya please batao? Report me 'consolidation' mention hai kya? Thoda simple Hinglish me samjhao. Available report evidence ke hisaab se: No focal consolidation or pleural effusion. Isliye explanation report-grounded hai.,0.5,1.0,1,0
